#size	rtt
1	6.822000
1	6.795500
1	6.753000
1	6.772500
1	4.514500
1	4.501500
1	4.408500
1	4.359500
1	4.347000
1	4.366500
1	4.564000
1	4.439500
1	4.374000
1	4.314500
1	4.348500
1	4.498500
1	4.352500
1	4.350500
1	4.319500
1	4.319000
1	4.351500
1	4.302500
1	4.529000
1	4.306000
1	4.390500
1	4.395500
1	4.310000
1	4.302500
1	4.550500
1	4.354500
1	4.327000
1	4.297500
1	4.253500
1	4.393000
1	4.363000
1	4.320000
1	4.594000
1	4.220000
1	4.303000
1	4.305500
1	4.426000
1	4.281000
1	4.338000
1	4.495500
1	4.414000
1	4.281000
1	4.206000
1	4.245000
1	4.326500
1	4.404000
1	4.621000
1	4.391000
1	4.345000
1	4.320500
1	4.213500
1	4.368500
1	4.299000
1	4.309000
1	4.273500
1	4.261000
1	4.291500
1	4.417000
1	4.320500
1	4.234000
1	4.314500
1	4.388000
1	4.402000
1	4.260500
1	4.496500
1	4.308500
1	4.327000
1	4.204000
1	4.211500
1	4.234500
1	4.333500
1	4.267500
1	4.315500
1	4.473000
1	4.375000
1	4.262000
1	4.341000
1	4.348000
1	4.424500
1	4.261000
1	4.254000
1	4.320000
1	4.248000
1	4.278000
1	4.319500
1	4.347500
1	4.300500
1	4.282500
1	4.218000
1	4.283000
1	4.387000
1	4.353000
1	4.392500
1	4.367500
1	4.255000
1	4.276500
1	4.357000
1	4.279500
1	4.295000
1	4.310000
1	4.345500
1	4.370500
1	4.351500
1	4.305500
1	4.353500
1	4.322000
1	4.341000
1	4.234500
1	4.244500
1	4.349000
1	4.350000
1	4.285500
1	4.173000
1	4.325000
1	4.351000
1	4.361000
1	4.377500
1	4.379000
1	4.218000
1	4.242000
1	4.262000
1	4.355000
1	4.492500
1	4.319000
1	4.271000
1	4.260500
1	4.426000
1	4.458500
1	4.455500
1	4.328500
1	4.401000
1	4.259500
1	4.296500
1	4.367500
1	4.336500
1	4.275500
1	4.327000
1	4.329500
1	4.221500
1	4.333500
1	4.242000
1	4.228000
1	4.344500
1	4.396000
1	4.267000
1	4.303500
1	4.359500
1	4.337000
1	4.265000
1	4.270500
1	4.261000
1	4.438000
1	4.291500
1	4.320500
1	4.449500
1	4.366000
1	4.247500
1	4.372500
1	4.322500
1	4.248000
1	4.284000
1	4.288000
1	4.262000
1	4.218500
1	4.526500
1	4.330000
1	4.260500
1	4.320500
1	4.355500
1	4.375500
1	4.228000
1	4.181000
1	4.380000
1	4.308000
1	4.463000
1	4.375500
1	4.338000
1	4.369500
1	4.276000
1	4.441500
1	4.362500
1	4.304000
1	4.293500
1	4.221000
1	4.255000
1	4.292500
1	4.474000
1	4.286000
1	4.284500
1	4.275500
1	4.243500
1	4.230500
1	4.413000
1	4.313000
1	4.336500
1	4.317000
1	4.272000
1	4.216500
1	4.244500
1	4.276500
1	4.376000
1	4.259000
1	4.329500
1	4.417000
1	4.385000
1	4.325000
1	4.251000
1	4.295000
1	4.424000
1	4.291000
1	4.301000
1	4.490500
1	4.295500
1	4.301000
1	4.423000
1	4.325500
1	4.317500
1	4.365500
1	4.309500
1	4.371000
1	4.316500
1	4.344500
1	4.423000
1	4.263500
1	4.258000
1	4.323000
1	4.284500
1	4.312500
1	4.414500
1	4.282000
1	4.341500
1	4.298500
1	4.364000
1	4.370500
1	4.282500
1	4.312000
1	4.386000
1	4.297500
1	4.308000
1	4.318000
1	4.370500
1	4.252500
1	4.307500
1	4.246500
1	4.294000
1	4.310500
1	4.319500
1	4.416000
1	4.347500
1	4.416000
1	4.324500
1	4.273000
1	4.227500
1	4.298500
1	4.345000
1	4.264000
1	4.332500
1	4.241000
1	4.349500
1	4.317500
1	4.263000
1	4.328500
1	4.298500
1	4.422000
1	4.411000
1	4.236500
1	4.454500
1	4.365500
1	4.231000
1	4.297500
1	4.424000
1	4.286000
1	4.333000
1	4.289000
1	4.305500
1	4.284500
1	5.437500
1	4.258500
1	4.315500
1	4.281000
1	4.391000
1	4.233500
1	4.276000
1	4.283500
1	4.191000
1	4.303000
1	4.350500
1	4.283500
1	4.277500
1	4.274000
1	4.289000
1	4.268000
1	4.297500
1	4.318500
1	4.312500
1	4.326500
1	4.321000
1	4.333000
1	4.265000
1	4.331000
1	4.281500
1	4.268000
1	4.244500
1	4.336500
1	4.333000
1	4.334000
1	4.241000
1	4.375500
1	4.376500
1	4.427500
1	4.324000
1	4.283500
1	4.457500
1	4.359500
1	4.379000
1	4.462000
1	4.401500
1	4.325500
1	4.431000
1	4.297500
1	4.332500
1	4.239000
1	4.355500
1	4.351500
1	4.281500
1	4.342500
1	4.259000
1	4.214500
1	4.374000
1	4.297500
1	4.222000
1	4.367000
1	4.390000
1	4.367500
1	4.423000
1	4.305000
1	4.388500
1	4.264500
1	4.287500
1	4.293500
1	4.222000
1	4.256000
1	4.261000
1	4.303000
1	4.357000
1	4.355500
1	4.332000
1	4.368500
1	4.279000
1	4.292000
1	4.299000
1	4.305500
1	4.284000
1	4.296000
1	4.358000
1	4.439500
1	4.316500
1	4.408000
1	4.383000
1	4.253500
1	4.421000
1	4.211500
1	4.324000
1	4.284500
1	4.359000
1	4.320500
1	4.513500
1	4.330500
1	4.230000
1	4.363500
1	4.464500
1	4.462000
1	4.256500
1	4.270500
1	4.265000
1	4.301500
1	4.387000
1	4.394000
1	4.336500
1	4.280000
1	4.499500
1	4.246500
1	4.402000
1	4.271000
1	4.269500
1	4.341000
1	4.312500
1	4.279500
1	4.304000
1	4.357000
1	4.473000
1	4.215500
1	4.246500
1	4.353000
1	4.342500
1	4.296000
1	4.240000
1	4.243500
1	4.231000
1	4.249500
1	4.276000
1	4.266000
1	4.410500
1	4.281500
1	4.225000
1	4.323500
1	4.383500
1	4.417500
1	4.589000
1	4.304000
1	4.211000
1	4.851500
1	4.280500
1	4.487000
1	4.316000
1	4.312500
1	4.395000
1	4.294500
1	4.283000
1	4.323500
1	4.171000
1	4.317500
1	4.323500
1	4.302000
1	4.311000
1	4.320500
1	4.315000
1	4.283500
1	4.280000
1	4.332500
1	4.360000
1	4.335000
1	4.244500
1	4.245000
1	4.410000
1	4.262000
1	4.318000
1	4.278000
1	4.370000
1	4.297500
1	4.321500
1	4.279500
1	4.211000
1	4.464500
1	4.289000
1	4.302500
1	4.370500
1	4.384500
1	4.358000
1	4.355000
1	4.280000
1	4.275000
1	4.271000
1	4.234500
1	4.322500
1	4.362000
1	4.405000
1	4.339500
1	4.386000
1	4.295500
1	4.337000
1	4.277500
1	4.417000
1	4.284500
1	4.323000
1	4.273000
1	4.455000
1	4.238000
1	4.424500
1	4.258500
1	4.300500
1	4.428000
1	4.307000
1	4.286000
1	4.379000
1	4.365000
1	4.516000
1	4.297500
1	4.354000
1	4.292500
1	4.290500
1	4.424500
1	4.258500
1	4.379000
1	4.302000
1	4.313500
1	4.382500
1	4.297500
1	4.405500
1	4.337000
1	4.262000
1	4.428000
1	4.212500
1	4.363500
1	4.251000
1	4.391000
1	4.326000
1	4.297500
1	4.354500
1	4.370000
1	4.374000
1	5.340000
1	4.182000
1	4.281000
1	4.296500
1	4.372500
1	4.358500
1	4.271000
1	4.313000
1	4.418000
1	4.325500
1	4.327500
1	4.323500
1	4.310500
1	4.403000
1	4.277500
1	4.326000
1	4.382000
1	4.632500
1	4.409500
1	4.367000
1	4.271000
1	4.204000
1	4.398500
1	4.265000
1	4.260000
1	4.284000
1	4.320000
1	4.290500
1	4.899500
1	4.267000
1	4.186000
1	4.303500
1	4.481500
1	4.267000
1	4.398000
1	4.398000
1	4.371000
1	4.402000
1	4.335000
1	4.281500
1	4.448500
1	4.414500
1	4.328500
1	4.323500
1	4.285500
1	4.321000
1	4.414000
1	4.233000
1	4.280000
1	4.356500
1	4.414500
1	4.295000
1	4.300000
1	4.284500
1	4.298500
1	4.331000
1	4.289500
1	4.414000
1	4.203500
1	4.492500
1	4.410500
1	4.340000
1	4.290000
1	4.397000
1	4.342500
1	4.375000
1	4.334000
1	4.278500
1	4.420500
1	4.304000
1	4.268000
1	4.272000
1	4.334500
1	4.422500
1	4.297500
1	4.276500
1	4.230000
1	4.359000
1	4.216500
1	4.321500
1	4.227000
1	4.350000
1	4.304000
1	4.384000
1	4.394500
1	4.263500
1	4.492500
1	4.350000
1	4.318500
1	4.284000
1	4.317500
1	4.263000
1	4.315500
1	4.376500
1	4.296500
1	4.407500
1	4.329000
1	4.252000
1	4.294000
1	4.318500
1	4.307500
1	4.410500
1	4.279000
1	4.275000
1	4.384500
1	4.277500
1	4.238000
1	4.294500
1	4.315500
1	4.342500
1	4.359500
1	4.436500
1	4.397500
1	4.388500
1	4.297500
1	4.372000
1	4.233000
1	4.270500
1	4.426000
1	4.408500
1	4.307500
1	4.336000
1	4.291500
1	4.245500
1	4.241000
1	4.215000
1	4.350000
1	4.347000
1	4.283500
1	4.323000
1	4.364500
1	4.211000
1	4.368000
1	4.478000
1	4.338500
1	4.297000
1	4.305500
1	4.326500
1	4.180000
1	4.363000
1	4.361500
1	4.369000
1	4.223000
1	4.355000
1	4.255000
1	4.387500
1	4.320500
1	4.386500
1	4.380500
1	4.341500
1	5.364000
1	4.248500
1	4.282500
1	4.287000
1	4.231500
1	4.280500
1	4.533000
1	4.212500
1	4.292000
1	4.338000
1	4.335500
1	4.317000
