# size n PRTT(1,0,s) PRTT(n,0,s) PRTT(n,PRTT(1,0,s),s) L o_s o_r g G lsqu(g,G)
# to get o: plot "./loggp.out" using 1:(($5-$3)/($2-1)-$3)
# to get g,G: plot "./loggp.out" using 1:($4-$3)/($2-1)
1 10 3.453000 4.897000 35.365000 1.726500 0.092778 0.166889 -nan -nan -nan
1025 10 9.341000 33.241000 116.972000 1.726500 2.618000 2.663333 0.158008 0.002437 inf
2049 10 9.565000 33.677000 119.297000 1.726500 2.627444 2.679556 0.571141 0.001230 1.009008
3073 10 9.684000 34.528000 121.447000 1.726500 2.734111 2.757444 0.889592 0.000764 0.942459
4097 10 11.666000 34.497000 139.152000 1.726500 2.499111 2.538111 1.186481 0.000474 0.940952
5121 10 12.038000 35.028000 142.843000 1.726500 2.495889 2.560556 1.388780 0.000326 0.893382
6145 10 12.389000 35.235000 146.190000 1.726500 2.477778 2.525333 1.541640 0.000237 0.846713
7169 10 12.495000 35.608000 147.374000 1.726500 2.491556 2.581111 1.653549 0.000182 0.800766
8193 10 12.985000 36.229000 152.313000 1.726500 2.495889 2.583778 1.741240 0.000145 0.760162
9217 10 13.115000 36.578000 154.048000 1.726500 2.544222 2.593667 1.810395 0.000120 0.723945
10241 10 13.131000 36.554000 154.329000 1.726500 2.557667 2.594333 1.870223 0.000101 0.693135
11265 10 13.197000 36.864000 154.941000 1.726500 2.552333 2.635444 1.918321 0.000087 0.665065
12289 10 13.321000 37.144000 156.277000 1.726500 2.563000 2.636667 1.958927 0.000076 0.639952
13313 10 13.451000 37.454000 157.468000 1.726500 2.550889 2.694333 1.993358 0.000067 0.617273
14337 10 13.495000 37.350000 158.016000 1.726500 2.562889 2.658667 2.026864 0.000060 0.597741
15361 10 13.693000 38.081000 160.204000 1.726500 2.586000 2.708889 2.051221 0.000055 0.578670
16385 10 14.002000 38.505000 163.577000 1.726500 2.617444 2.723556 2.073377 0.000050 0.561431
17409 10 14.151000 39.392000 165.201000 1.726500 2.632333 2.840889 2.087120 0.000048 0.544588
18433 10 14.344000 38.965000 167.301000 1.726500 2.651222 2.740889 2.108128 0.000044 0.530793
19457 10 14.381000 39.545000 167.859000 1.726500 2.672111 2.820667 2.123050 0.000042 0.517165
