# Benchmark Method: selfish
# Compute-Cycle Duration: 1000 usec
# Number of Cycles/Detours: 100000
# Sysname : Linux
# Nodename: compute-permanent-node-509
# Release : 3.10.0-1160.25.1.el7.x86_64
# Version : #1 SMP Tue Apr 27 15:52:10 PDT 2021
# Machine : Linux
# Selfish Benchmark
# Minimal cycle length [ns]: 103.938533 
# Number of iterations (recorded+unrecorded): 1848268150 
# Threshold: [% minimal cycle length]: 900 
# 
# Time [ns]	selfish duration [ns]
903465681.47	870.49
904465079.44	866.49
905464501.40	846.50
906463921.37	876.48
907463324.34	837.50
908462717.32	844.50
909462132.28	843.50
910461546.25	845.50
911460962.22	843.50
912460367.19	866.49
913459768.16	862.49
914459176.13	847.50
915458607.09	880.48
916457972.08	839.50
917457426.03	835.51
920455601.97	2273.66
921455012.93	2546.49
922454418.91	845.50
924453232.85	869.49
925452644.81	835.51
926452065.78	835.51
927451463.75	932.45
928450875.72	1284.24
929450283.69	852.50
930449698.66	847.50
931449115.62	879.48
932448536.58	835.51
933447919.57	852.50
934447333.54	856.49
935446760.49	880.48
936446156.47	846.50
937445564.44	878.48
938444971.41	847.50
939444388.38	843.50
940443800.35	843.50
941443214.31	861.49
942442615.29	850.50
943442037.25	841.50
945440858.19	845.50
946440271.15	833.51
947439667.13	858.49
948439086.09	200467.45
948639657.48	940.44
949438489.07	1620.04
950437885.04	886.48
951437300.01	858.49
952436725.97	884.48
953436138.94	864.49
954435543.91	897.47
955434942.88	864.49
956434363.85	870.49
957433777.81	841.50
958433188.78	843.50
959432575.76	890.47
960431981.73	877.48
961431400.70	875.48
962430808.67	870.49
963430225.63	885.48
964429628.61	872.48
965429054.57	859.49
966428440.55	866.49
967427849.52	870.49
968427264.48	876.48
969426682.45	864.49
970426082.42	853.50
971425452.42	869.49
972424877.38	868.49
973424275.35	852.50
974423698.31	866.49
975423106.28	906.46
976422518.25	864.49
977421912.23	849.50
978421332.19	982.42
979420744.16	852.50
980420152.13	887.48
981419565.10	1075.36
982418961.07	879.48
983418369.04	884.48
984417789.01	881.48
985417185.98	864.49
986416612.94	888.47
987416028.91	875.48
988415417.89	885.48
989414846.85	858.49
990414250.82	897.47
991413664.79	876.48
992413068.76	879.48
993412481.73	867.49
994411877.70	866.49
995411290.67	868.49
996410694.64	2250.67
997410118.60	888.47
998409523.58	874.48
999408940.54	1187.30
1000408349.51	854.49
1001407759.48	863.49
1002407166.45	863.49
1003406571.42	873.48
1004405986.39	873.48
1005405387.36	858.49
1006404815.32	883.48
1007404197.31	866.49
1008403627.26	868.49
1009403041.23	853.50
1010402429.21	882.48
1011401846.18	858.49
1012401267.14	849.50
1013400679.11	871.48
1014400092.07	870.49
1015399477.06	908.46
1016398912.01	852.50
1017398306.99	858.49
1018397727.95	858.49
1019397120.93	1334.21
1020396546.89	884.48
1021395945.87	864.49
