#size	rtt
2	2.458000
2	2.339500
2	2.429000
2	2.336500
2	2.241000
2	2.176000
2	2.531000
2	2.252500
2	2.393000
2	2.201500
2	2.276000
2	2.209500
2	2.317000
2	2.328000
2	3.310500
2	2.349000
2	2.203000
2	2.392500
2	2.388500
2	2.368000
2	2.309500
2	2.338000
2	2.282500
2	2.350500
2	2.469000
2	2.269500
2	2.381000
2	2.226000
2	2.279000
2	2.607000
2	2.281000
2	2.373000
2	2.340500
2	2.460500
2	2.312000
2	2.346000
2	2.225500
2	2.338000
2	2.274500
2	2.361000
2	2.330500
2	2.367500
2	2.368500
2	2.438500
2	2.555500
2	1.809500
2	2.300000
2	2.218000
2	2.350500
2	2.232500
2	2.393000
2	2.259500
2	2.357000
2	2.387000
2	2.470000
2	2.357500
2	2.237500
2	2.366000
2	2.338500
2	3.340500
2	2.382500
2	2.342000
2	2.311500
2	2.300500
2	2.281500
2	2.338500
2	2.323500
2	2.226000
2	2.242000
2	2.337500
2	2.341500
2	2.398000
2	2.253500
2	2.310000
2	2.315500
2	2.283500
2	2.199000
2	2.271000
2	2.329500
2	2.281500
2	2.283500
2	2.315500
2	2.341000
2	3.496000
2	2.330500
2	2.312500
2	2.326500
2	2.345000
2	2.327500
2	2.368000
2	2.241500
2	2.363500
2	2.330500
2	2.306500
2	2.361000
2	2.303000
2	2.578500
2	2.197000
2	2.334000
2	2.277500
2	2.376000
2	2.486500
2	2.318500
2	2.372500
2	2.261500
2	2.486500
2	2.321500
2	2.441500
2	2.276000
2	2.278500
2	2.257500
2	2.330500
2	2.401500
2	2.313000
2	2.345000
2	2.386500
2	2.330500
2	2.514000
2	2.424500
2	2.356000
2	2.708500
2	2.267500
2	2.286000
2	2.454500
2	2.315500
2	2.311000
2	2.344000
2	2.340500
2	2.361500
2	2.392000
2	2.260500
2	2.399500
2	2.319500
2	2.285500
2	2.297000
2	3.216500
2	2.239000
2	2.274000
2	2.330000
2	2.359000
2	2.252000
2	2.334500
2	2.223000
2	2.257000
2	2.400000
2	2.351500
2	2.361500
2	2.310000
2	2.313000
2	2.300500
2	3.099000
2	2.190500
2	2.314500
2	2.361000
2	2.329000
2	2.356500
2	2.222000
2	2.344000
2	2.271000
2	2.350500
2	2.304000
2	2.322000
2	2.293000
2	2.211000
2	2.356500
2	2.287000
2	2.279500
2	2.276000
2	2.262500
2	2.335500
2	2.252500
2	2.358500
2	2.268000
2	2.291500
2	2.312500
2	2.418000
2	2.407500
2	2.315500
2	2.363000
2	2.216000
2	2.374000
2	2.159000
2	2.360000
2	2.371500
2	2.305500
2	2.362500
2	2.317500
2	2.284500
2	2.309500
2	2.898500
2	2.375000
2	2.300500
2	2.346000
2	2.312500
2	2.276500
2	2.313500
2	2.351000
2	2.274000
2	2.401500
2	2.249000
2	2.328500
2	2.346000
2	2.249500
2	2.345000
2	2.711500
2	2.343000
2	2.227000
2	2.277000
2	2.341000
2	2.315000
2	2.333500
2	2.261000
2	2.281500
2	2.346500
2	2.366000
2	2.370000
2	2.289000
2	2.341000
2	2.316500
2	3.554000
2	2.331500
2	2.332500
2	2.326000
2	2.372000
2	2.338000
2	2.331500
2	2.309000
2	2.319000
2	2.335000
2	2.262000
2	2.374000
2	2.342000
2	2.239500
2	2.308000
2	2.381500
2	2.270000
2	2.329000
2	2.305000
2	2.330500
2	2.382500
2	2.246500
2	2.342000
2	2.326500
2	2.312500
2	2.352000
2	2.378500
2	2.410000
2	2.322500
2	2.484000
2	2.433000
2	2.307000
2	2.318500
2	2.337000
2	2.359000
2	2.346500
2	2.323000
2	2.294500
2	2.250000
2	2.308500
2	2.352500
2	2.340000
2	2.282000
2	2.348500
2	2.326000
2	2.287500
2	2.316500
2	2.354000
2	2.252500
2	2.348500
2	2.331500
2	2.312500
2	2.317000
2	2.335500
2	2.259500
2	2.340500
2	2.340000
2	2.321000
2	2.239500
2	2.389500
2	2.861500
2	2.354000
2	2.321000
2	2.214000
2	2.342500
2	2.485500
2	2.345000
2	2.268000
2	2.226500
2	2.266000
2	2.218000
2	2.330500
2	2.307000
2	2.293000
2	2.244000
2	2.290500
2	2.372000
2	2.316500
2	2.219000
2	2.335000
2	2.316500
2	2.279000
2	2.262500
2	2.395000
2	2.276500
2	2.416000
2	2.307500
2	2.341500
2	2.322000
2	2.277500
2	2.676500
2	2.326500
2	2.322500
2	2.299000
2	2.368000
2	2.330500
2	2.350000
2	2.283500
2	2.283500
2	2.398500
2	2.234000
2	2.294500
2	2.287500
2	2.203500
2	2.324000
2	3.046500
2	2.334000
2	2.333000
2	2.366000
2	2.350000
2	2.301500
2	2.335000
2	2.307000
2	2.197500
2	2.287500
2	2.342500
2	2.250500
2	2.254000
2	2.283500
2	2.312500
2	2.779500
2	2.246000
2	2.252500
2	2.358000
2	2.332500
2	2.315500
2	2.313500
2	2.281500
2	2.307500
2	2.357500
2	2.362500
2	2.245500
2	2.342000
2	2.327000
2	2.275500
2	2.812500
2	2.308000
2	2.297500
2	2.344000
2	2.317000
2	2.252000
2	2.289500
2	2.291000
2	2.373500
2	2.328500
2	2.320500
2	2.286500
2	2.269500
2	2.327500
2	2.196500
2	2.425000
2	2.349000
2	2.256000
2	2.327500
2	2.393500
2	2.303000
2	2.393500
2	2.284500
2	2.355000
2	2.229000
2	2.306500
2	2.389000
2	2.439500
2	2.388000
2	2.254000
2	2.676500
2	2.327000
2	2.326000
2	2.195500
2	2.346000
2	2.327000
2	2.317000
2	2.327000
2	2.266500
2	2.271000
2	2.207500
2	2.385500
2	2.360000
2	2.352000
2	2.326500
2	2.352000
2	2.231500
2	2.379500
2	2.377000
2	2.331000
2	2.385500
2	2.281500
2	2.190000
2	2.267000
2	2.370000
2	2.301500
2	2.302500
2	2.392000
2	2.359000
2	2.263000
2	2.417500
2	2.470000
2	2.238000
2	2.356500
2	2.323500
2	2.391000
2	2.280000
2	2.263000
2	2.256500
2	2.311000
2	2.326500
2	2.336000
2	2.348000
2	2.328500
2	2.362000
2	2.992500
2	2.417000
2	2.297000
2	2.212500
2	2.307000
2	2.305500
2	2.276000
2	1.911500
2	2.187000
2	2.273000
2	2.285500
2	2.344500
2	2.360500
2	2.307000
2	2.336000
2	2.451500
2	2.262000
2	2.410500
2	2.297000
2	2.259500
2	2.329500
2	2.368000
2	2.277000
2	2.252500
2	2.323000
2	2.293500
2	2.296500
2	2.327000
2	2.356500
2	2.342000
2	2.587000
2	2.338500
2	2.394000
2	2.307000
2	2.314500
2	2.339000
2	2.338000
2	2.374000
2	2.316000
2	2.332500
2	2.214500
2	2.346500
2	2.248500
2	2.228500
2	2.252500
2	3.022000
2	2.350000
2	2.358500
2	2.315500
2	2.273000
2	2.346000
2	2.269500
2	2.349500
2	2.282000
2	2.332500
2	2.346000
2	2.317500
2	2.317000
2	2.281000
2	2.322500
2	2.314000
2	2.350500
2	2.385000
2	2.281500
2	2.317000
2	2.324500
2	2.372500
2	2.305000
2	2.287000
2	2.191500
2	2.317000
2	2.275500
2	2.326500
2	2.356500
2	2.347500
2	2.480000
2	2.287500
2	2.287000
2	2.357500
2	2.279000
2	2.214500
2	2.383000
2	2.260000
2	2.352500
2	2.332000
2	2.304500
2	2.339000
2	2.351500
2	2.373500
2	2.257500
2	2.342500
2	2.356500
2	2.302000
2	2.461000
2	2.413000
2	2.247500
2	2.221000
2	2.937000
2	2.291000
2	2.361500
2	2.302000
2	2.408500
2	2.219000
2	2.240000
2	2.318500
2	2.265000
2	2.342000
2	2.316500
2	2.289000
2	2.394500
2	2.279000
2	2.347500
2	2.253500
2	2.982500
2	2.417500
2	2.410500
2	2.287500
2	2.236000
2	2.328000
2	2.347500
2	2.252000
2	2.270000
2	2.271500
2	2.379500
2	2.451500
2	2.369500
2	2.334500
2	2.226500
2	2.280000
2	2.290500
2	2.378500
2	2.284000
2	2.360000
2	2.307000
2	2.387500
2	2.324500
