# Benchmark Method: selfish
# Compute-Cycle Duration: 1000 usec
# Number of Cycles/Detours: 100000
# Sysname : Linux
# Nodename: dp-esb74
# Release : 4.18.0-348.23.1.el8_5.x86_64
# Version : #1 SMP Wed Apr 27 15:32:52 UTC 2022
# Machine : Linux
# Selfish Benchmark
# Minimal cycle length [ns]: 82.995429 
# Number of iterations (recorded+unrecorded): 1464490803 
# Threshold: [% minimal cycle length]: 900 
# 
# Time [ns]	selfish duration [ns]
17100095296.55	5515.70
17101095249.48	5493.70
17102095221.41	4652.74
17103095168.34	5182.71
17104095126.27	6127.66
17105095017.21	5917.67
17106094971.14	5145.72
17107094933.07	5459.70
17108094897.00	5787.68
17109094850.93	5474.70
17110094773.86	4763.74
17111094753.79	5258.71
17112094657.72	6574.64
17113094590.65	5951.67
17114094544.59	4754.74
17115094511.52	5381.70
17116094464.45	5468.70
17117094352.38	5491.70
17118094311.31	4815.73
17119094282.24	5125.72
17120094215.17	5985.67
17121094160.10	5629.69
17122094113.03	4876.73
17123094044.96	4941.73
17124094000.90	5607.69
17125093942.83	5306.71
17126093877.76	4699.74
17127093849.69	5051.72
17128093804.62	5990.67
17129093761.55	5494.70
17130093669.48	4891.73
17131093603.41	6187.66
17132093546.34	5471.70
17133093496.27	5538.69
17134093454.21	4728.74
17135093409.14	5069.72
17136093341.07	6152.66
17137093287.00	5756.68
17138093230.93	4890.73
17139093179.86	5189.71
17140093126.79	5552.69
17141093083.72	5564.69
17142092994.65	4454.75
17143092946.59	4969.73
17144092905.52	6114.66
17145092848.45	5562.69
17146092797.38	4858.73
17147092763.31	5249.71
17148092680.24	5373.70
17149092605.17	5403.70
17150092566.10	4613.75
17151092514.03	5035.72
17152092468.96	6141.66
17153092423.89	5516.70
17154092338.83	4768.74
17155092279.76	5296.71
17156092246.69	5380.70
17157092188.62	5534.70
17158092150.55	4704.74
17159092080.48	5251.71
17160091993.41	6106.66
17161091963.34	5733.68
17162091910.27	4705.74
17163091847.21	5203.71
17164091825.14	5528.70
17165091763.07	5532.70
17166091658.00	4647.74
17167091632.93	5124.72
17168091560.86	6108.66
17169091518.79	5570.69
17170091491.72	4718.74
17171091433.65	4989.73
17172091331.59	5432.70
17173091302.52	5486.70
17174091242.45	4666.74
17175091206.38	5423.70
17176091151.31	6198.66
17177091085.24	5745.68
17178091023.17	4704.74
17179090951.10	5321.71
17180090912.03	5440.70
17181090874.96	5571.69
17182090825.89	4608.75
17183090773.82	5289.71
17184090679.76	6301.65
17185090640.69	5602.69
17186090595.62	4429.76
17187090531.55	5186.71
17188090496.48	5525.70
17189090427.41	5532.70
17190090386.34	4724.74
17191090287.28	5300.71
17192090235.21	6068.67
17193090205.14	5414.70
17194090157.07	5742.68
17195090107.00	5219.71
17196090067.93	5679.69
17197089981.86	5416.70
17198089914.79	4585.75
17199089881.72	5191.71
17200089822.65	6061.67
17201089763.58	5719.69
17202089724.51	4565.75
17203089625.45	5177.71
17204089579.38	5497.70
17205089525.31	5527.70
17206089490.24	4652.74
17207089459.17	4968.73
17208089386.10	6051.67
17209089301.03	5739.68
17210089252.96	4659.74
17211089219.89	5134.72
17212089153.83	5491.70
17213089121.76	5485.70
17214089049.69	4665.74
17215088963.62	5130.72
17216088925.55	6027.67
17217088883.48	5576.69
17218088824.41	4921.73
17219088779.34	5006.72
17220088718.27	5595.69
17221088629.21	5443.70
17222088584.14	4566.75
17223088553.07	5236.71
17224088494.00	6043.67
17225088466.93	5544.69
17226088404.86	4737.74
17227088306.79	5247.71
17228088275.72	5562.69
17229088211.65	5396.70
17230088174.58	4593.75
17231088103.52	5154.72
17232088064.45	6051.67
17233087969.38	5778.68
17234087931.31	4699.74
17235087877.24	5332.71
17236087844.17	5369.70
17237087800.10	5739.68
17238087755.03	5672.69
17239087646.97	5342.71
17240087597.90	6226.66
17241087559.83	6066.67
17242087495.76	4958.73
17243087467.69	5571.69
17244087405.62	5288.71
17245087320.55	5124.72
17246087281.48	4660.74
17247087225.41	5119.72
17248087179.34	6119.66
17249087138.27	5770.68
17250087076.20	4803.74
17251087001.14	5032.72
17252086934.07	5594.69
17253086905.00	5488.70
17254086859.93	4682.74
17255086790.86	5198.71
17256086735.79	6091.66
17257086652.72	6535.64
17258086621.65	4687.74
17259086577.58	5034.72
17260086524.51	5572.69
17261086475.45	5557.69
17262086427.38	4648.74
17263086315.31	5116.72
17264086275.24	6120.66
17265086226.17	5664.69
17266086193.10	4662.74
17267086121.03	5104.72
17268086086.96	5473.70
17269086039.89	5393.70
17270085942.83	4537.75
17271085907.76	5001.72
17272085855.69	6061.67
17273085791.62	5592.69
17274085751.55	4835.73
17275085672.48	5274.71
17276085619.41	5207.71
17277085584.34	5465.70
17278085529.27	4751.74
17279085479.20	5213.71
17280085423.14	5847.68
17281085379.07	5553.69
17282085278.00	4755.74
17283085252.93	4765.74
17284085180.86	5546.69
17285085133.79	5535.70
17286085079.72	4590.75
17287085003.65	5295.71
17288084948.59	5885.68
17289084918.52	5679.69
17290084852.45	4521.75
17291084824.38	5095.72
17292084750.31	5480.70
17293084684.24	5401.70
17294084630.17	4673.74
17295084568.10	4919.73
17295089570.83	1592.91
17296084519.03	6133.66
17297084484.96	5576.69
17298084426.89	4829.73
17299084398.82	5078.72
17300084293.76	5316.71
17301084247.69	5417.70
17302084209.62	4587.75
17303084135.55	5537.70
17304084100.48	5802.68
17305084003.41	5612.69
17306083977.34	4754.74
17307083903.28	5235.71
17308083870.21	5407.70
17309083805.14	5329.71
17310083784.07	4547.75
17311083712.00	5754.68
17312083661.93	5746.68
17313083599.86	5549.69
17314083537.79	4705.74
17315083494.72	5095.72
17316083448.65	5569.69
17317083391.58	5177.71
17318083284.52	4683.74
17319083248.45	5857.68
17320083212.38	6415.65
17321083147.31	5476.70
17322083111.24	4730.74
17323083048.17	5089.72
17324082959.10	5327.71
17325082936.03	5230.71
17326082877.96	4788.74
17327082811.90	5553.69
17328082787.82	5670.69
17329082743.76	5572.69
17330082652.69	4848.73
17331082607.62	4786.74
17332082529.55	5557.69
17333082510.48	5388.70
17334082452.41	4771.74
17335082410.34	5628.69
17336082361.27	5637.69
17337082274.20	5531.70
17338082224.14	4796.74
17339082155.07	4992.73
17340082131.00	5353.71
17341082050.93	5321.71
17342081961.86	4791.74
17343081936.79	5642.69
17344081879.72	5736.68
17345081835.65	5607.69
17346081798.58	4547.75
17347081750.51	5028.72
17348081635.45	6012.67
17349081600.38	5374.70
17350081544.31	4832.73
17351081486.24	5732.68
17352081470.17	5673.69
17353081409.10	5282.71
17354081347.03	4797.74
17355081255.97	5079.72
17356081209.90	5701.69
17357081174.83	5412.70
17358081129.76	4765.74
17359081085.69	5775.68
17360081030.62	5747.68
17361080947.55	5412.70
17362080872.48	4462.75
17363080834.41	5054.72
17364080802.34	5606.69
17365080740.27	5462.70
17366080705.20	5374.70
17367080625.14	5240.71
17368080574.07	5604.69
17369080497.00	5699.69
17370080466.93	4681.74
17371080403.86	5174.72
17372080326.79	5397.70
17373080272.72	5272.71
17374080242.65	4817.73
17375080176.58	5411.70
17376080122.52	5725.68
17377080087.45	5458.70
17378080045.38	4620.75
17379079951.31	5247.71
17380079907.24	5520.70
17381079834.17	5385.70
17382079809.10	4803.74
17383079761.03	6381.65
17384079709.96	5712.69
17385079603.90	5494.70
17386079567.83	4587.75
17387079521.76	5108.72
17388079466.69	5456.70
17389079434.62	5419.70
17390079357.55	4586.75
17391079266.48	5614.69
17392079260.41	5647.69
17393079199.34	5425.70
17394079122.27	4589.75
17395079074.21	5106.72
17396079031.14	5462.70
17397078941.07	5132.72
17398078907.00	4769.74
17399078848.93	5822.68
17400078800.86	5827.68
17401078773.79	5496.70
17402078702.72	4687.74
17403078629.65	5180.71
17404078574.58	5257.71
17405078532.52	5371.70
17406078482.45	4732.74
17407078422.38	5676.69
17408078361.31	5659.69
17409078280.24	5485.70
17410078233.17	4798.74
17411078195.10	5092.72
17412078139.03	5269.71
17413078095.96	5230.71
17414078050.89	4922.73
17415077965.83	5773.68
17416077965.75	5725.68
17417077873.69	5434.70
17418077814.62	4700.74
17419077763.55	4910.73
17420077725.48	5425.70
17421077626.41	5509.70
17422077573.34	5314.71
17423077523.27	5075.72
17424077495.20	5560.69
17425077418.14	5512.70
17426077393.07	4556.75
17427077295.00	5141.72
17428077236.93	5548.69
17429077196.86	5391.70
17430077162.79	5239.71
17431077099.72	5062.72
17432077070.65	5717.69
17433076979.58	5504.70
17434076917.52	4549.75
17435076856.45	5244.71
17436076813.38	5474.70
17437076758.31	5512.70
17438076725.24	5232.71
17439076666.17	5126.72
17440076592.10	5676.69
17441076549.03	5314.71
17442076493.96	4739.74
17443076452.89	5012.72
17444076387.83	5579.69
17445076319.76	5464.70
17446076263.69	6389.65
17447076220.62	5335.71
17448076155.55	5348.71
17449076126.48	5396.70
17450076071.41	4713.74
17451076025.34	5172.72
17452075938.27	5475.70
17453075863.21	5411.70
17454075822.14	5221.71
17455075771.07	4910.73
17456075734.00	5641.69
17457075681.93	5430.70
17458075579.86	4619.75
17459075555.79	5165.72
17460075508.72	5482.70
17461075455.65	5519.70
17462075401.58	5225.71
17463075356.51	4788.74
17464075249.45	5678.69
17465075208.38	5513.70
17466075179.31	4665.74
17467075127.24	5116.72
17468075085.17	5483.70
17469075019.10	5513.70
17470074921.03	5138.72
17471074873.96	4982.73
17472074838.89	5702.69
17473074775.83	5383.70
17474074743.76	4727.74
17475074687.69	5103.72
17476074605.62	5525.70
17477074549.55	5161.72
17478074515.48	5192.71
17479074447.41	5051.72
17480074404.34	5566.69
17481074344.27	5385.70
17482074276.21	4722.74
17483074216.14	5057.72
17484074187.07	5566.69
17485074135.00	5265.71
17486074076.93	5295.71
17487074025.86	5061.72
17488073931.79	5643.69
17489073906.72	5469.70
17490073839.65	4674.74
17491073807.58	5251.71
17492073737.52	5420.70
17493073711.44	5340.71
17494073592.38	5257.71
17495073565.31	5099.72
17496073501.24	5754.68
17497073460.17	5476.70
17498073404.10	4775.74
17499073372.03	5004.72
17500073271.96	5548.69
17501073231.89	5378.70
17502073180.83	5315.71
17503073139.76	5103.72
17504073085.69	5589.69
17505073049.62	5402.70
17506072936.55	4608.75
17507072896.48	4876.73
17508072848.41	5503.70
17509072813.34	6437.65
17510072747.27	5336.71
17511072688.20	5130.72
17512072666.13	5651.69
17513072568.07	5348.71
17514072522.00	4474.75
17515072475.93	5170.72
17516072408.86	5599.69
17517072388.79	5485.70
17518072335.72	5269.71
17519072230.65	5188.71
17520072185.58	5520.70
17521072149.51	5421.70
17522072081.45	4681.74
17523072047.38	5111.72
17524071944.31	5482.70
17525071902.24	5587.69
17526071849.17	5325.71
17527071798.10	5122.72
17528071755.03	5542.69
17529071720.96	5564.69
17530071651.89	4807.74
17531071585.83	5125.72
17532071536.76	5631.69
17533071461.69	5367.70
17534071437.62	5345.71
17535071386.55	5135.72
17536071346.48	5573.69
17537071259.41	5345.71
17538071191.34	4610.75
17539071137.27	5042.72
17540071091.20	5565.69
17541071051.14	5359.70
17542070996.07	5287.71
17543070920.00	5112.72
17544070869.93	6188.66
17545070826.86	5839.68
17546070757.79	4912.73
17547070719.72	5275.71
17548070674.65	5745.68
17549070586.58	6404.65
17550070531.52	4822.73
17550075437.25	1921.89
17551070496.45	5363.70
17552070429.38	5716.69
17553070379.31	5282.71
17554070291.24	4684.74
17555070247.17	5331.71
17556070216.10	6388.65
17557070170.03	6085.66
17558070090.96	4620.75
17559070047.89	5065.72
17560070013.82	5700.69
17561069921.76	5362.70
17562069887.69	4761.74
17563069824.62	5383.70
17564069765.55	6477.64
17565069735.48	5431.70
17566069673.41	4799.74
17567069596.34	5037.72
17568069543.27	5626.69
17569069483.21	5313.71
17570069438.14	4707.74
17571069412.07	5250.71
17572069333.00	7225.60
17573069306.93	5431.70
17574069205.86	4658.74
17575069167.79	5208.71
17576069100.72	5596.69
17577069061.65	5253.71
17578069025.58	4780.74
17579068910.52	5097.72
17580068880.45	6066.67
17581068821.38	5474.70
17582068773.31	4722.74
17583068720.24	4974.73
17584068678.17	5540.69
17585068598.10	5322.71
17586068560.03	4638.74
17587068502.96	5039.72
17588068461.89	6037.67
17589068397.83	5404.70
17590068369.75	4719.74
17591068260.69	5137.72
17592068204.62	5569.69
17593068184.55	5369.70
17594068122.48	4525.75
17595068074.41	5189.71
17596068036.34	6059.67
17597067923.28	5454.70
17598067870.21	4733.74
17599067852.14	5123.72
17600067801.07	5568.69
17601067739.00	5067.72
17602067697.93	4794.74
17603067643.86	5134.72
17604067560.79	5966.67
17605067525.72	5623.69
17606067468.65	4740.74
17607067406.58	5178.71
17608067365.51	5552.69
17609067298.45	5090.72
17610067235.38	4748.74
17611067185.31	5246.71
17612067114.24	6052.67
17613067063.17	5383.70
17614067021.10	4776.74
17615066969.03	5025.72
17616066927.96	5361.70
17617066845.89	5335.71
17618066780.83	4710.74
17619066739.76	5416.70
17620066685.69	6099.66
17621066653.62	5281.71
17622066546.55	4664.74
17623066515.48	4862.73
17624066468.41	5569.69
17625066412.34	5398.70
17626066355.27	4837.73
17627066328.20	5367.70
17628066234.14	6100.66
17629066197.07	5581.69
17630066136.00	4461.75
17631066092.93	5053.72
17632066043.86	5574.69
17633065975.79	5408.70
17634065905.72	4704.74
17635065852.65	5961.67
17636065815.58	6127.66
17637065758.51	5373.70
17638065709.45	4547.75
17639065656.38	5172.72
17640065612.31	5577.69
17641065530.24	5467.70
17642065472.17	4619.75
17643065409.10	5046.72
17644065373.03	6142.66
17645065342.96	5160.72
17645220706.41	2262.88
17646065234.90	4694.74
17647065173.83	5086.72
17648065157.76	5453.70
17649065099.69	5315.71
17650065039.62	4913.73
17651065012.55	5665.69
17652064898.48	5425.70
17653064876.41	5493.70
17654064809.34	4903.73
17655064776.27	4960.73
17656064707.20	5484.70
17657064676.13	5454.70
17658064565.07	4886.73
17659064520.00	5586.69
17660064475.93	5412.70
17661064441.86	5368.70
17662064386.79	4621.75
17663064339.72	4898.73
17664064256.65	5501.70
17665064190.58	5221.71
17666064135.52	4729.74
17667064101.45	5381.70
17668064060.38	5540.69
17669064011.31	5442.70
17670063925.24	4675.74
17671063875.17	4940.73
17672063830.10	5549.69
17673063776.03	5248.71
17674063710.96	4591.75
17675063659.89	5669.69
17676063597.83	5537.70
17677063549.76	5377.70
17678063494.69	4611.75
17679063427.62	5146.72
17680063391.55	5504.70
17681063340.48	5381.70
17682063243.41	4575.75
17683063215.34	5607.69
17684063161.27	5465.70
17685063111.20	5545.69
17686063070.13	4750.74
17687063013.07	5138.72
17688062912.00	5466.70
17689062868.93	5318.71
17690062836.86	4787.74
17691062783.79	5660.69
17692062729.72	5528.70
17693062681.65	5459.70
17694062634.58	4805.74
17695062528.52	5087.72
17696062487.45	5395.70
17697062433.38	5345.71
17698062398.31	5769.68
17699062365.24	5738.68
17700062287.17	5409.70
17701062213.10	5370.70
17702062163.03	4652.74
17703062108.96	4897.73
17704062050.89	5486.70
17705062026.82	5291.71
17706061938.76	4788.74
17707061887.69	5628.69
17708061841.62	5486.70
17709061771.55	5397.70
17710061723.48	4695.74
17711061688.41	4768.74
17712061604.34	5539.69
17713061558.27	5436.70
17714061512.20	4663.74
17715061469.13	5641.69
17716061418.07	5527.70
17717061373.00	5528.70
17718061319.93	4535.75
17719061223.86	4961.73
17720061181.79	5610.69
17721061125.72	5248.71
17722061074.65	4922.73
17723061030.58	5535.70
17724060972.51	5547.69
17725060873.45	5348.71
17726060835.38	4705.74
17727060798.31	4971.73
17728060747.24	5457.70
17729060693.17	5401.70
17730060651.10	4814.73
17731060541.03	5619.69
17732060522.96	5699.69
17733060457.89	5140.72
17734060413.82	4719.74
17735060365.76	5211.71
17736060309.69	5607.69
17737060221.62	5416.70
17738060177.55	4755.74
17739060140.48	5614.69
17740060088.41	5357.70
17741060044.34	5384.70
17742059979.27	4749.74
17743059886.21	4956.73
17744059830.14	5582.69
17745059786.07	5549.69
17746059749.00	4746.74
17747059689.93	5536.70
17748059664.86	5503.70
17749059619.79	5426.70
17750059523.72	4708.74
17751059474.65	5012.72
17752059419.58	6097.66
17753059361.51	5674.69
17754059334.44	5053.72
17755059231.38	5678.69
17756059178.31	5646.69
17757059128.24	5423.70
17758059090.17	4651.74
17759059023.10	5001.72
17760058998.03	5825.68
17761058909.96	6536.64
17762058853.89	4603.75
17763058803.83	5640.69
17764058747.76	5472.70
17765058706.69	5547.69
17766058662.62	4602.75
17767058576.55	5104.72
17768058508.48	6049.67
17769058459.41	5169.72
17770058430.34	4926.73
17771058394.27	5624.69
17772058316.20	5577.69
17773058245.14	5427.70
17774058183.07	4636.74
17775058146.00	5062.72
17776058084.93	5420.70
17777058046.86	5165.72
17778058008.79	4763.74
17779057945.72	5688.69
17780057852.65	5712.69
17781057800.58	5200.71
17782057758.52	4717.74
17783057705.45	5044.72
17784057661.38	8105.55
17785057630.31	7635.58
17786057516.24	7692.58
17787057472.17	10914.40
17788057434.10	11890.35
17789057394.03	6586.64
17790057329.96	5410.70
17791057284.89	5608.69
17792057183.83	6069.67
17793057152.76	5886.68
17794057104.69	5583.69
17795057041.62	5825.68
17796056997.55	6032.67
17797056971.48	6031.67
17798056876.41	4912.73
17799056814.34	5377.70
17800056759.27	5597.69
17801056726.20	5848.68
17802056688.13	5271.71
17803056637.06	6155.66
17804056540.00	5805.68
17804062428.67	3522.81
17805056497.93	6074.67
17806056428.86	4867.73
17807056405.79	5279.71
17808056327.72	6078.67
17809056289.65	6270.65
17810056210.58	5686.69
17811056172.51	5741.68
17812056113.45	5649.69
17813056068.38	5204.71
17814055997.31	4878.73
17815055956.24	5298.71
17816055866.17	5679.69
17817055818.10	5757.68
17818055793.03	5968.67
17819055721.96	5389.70
17820055677.89	5656.69
17821055639.82	5421.70
17822055549.76	4745.74
17823055513.69	5353.71
17824055443.62	7515.59
17825055414.55	5980.67
17826055350.48	5736.68
17827055302.41	5178.71
17828055212.34	6022.67
17829055167.27	5775.68
17830055120.20	4865.73
17831055075.13	5509.70
17832055020.07	5571.69
17833054973.00	6127.66
17834054880.93	5696.69
17835054833.86	5768.68
17836054793.79	5804.68
17837054733.72	5728.68
17837860869.33	974.95
17838054689.65	4973.73
17839054644.58	5166.72
17840054598.51	5795.68
17841054515.45	6416.65
17842054458.38	4842.73
17843054407.31	5928.67
17844054364.24	5937.67
17845054309.17	5723.68
17846054270.10	5000.72
17847054181.03	5677.69
17848054135.96	5901.67
17849054059.89	6622.64
17849069033.07	667.96
17850054034.82	5087.72
17851053974.76	5625.69
17852053932.69	5951.67
17853053845.62	5920.67
17854053798.55	5257.71
17855053742.48	5442.70
17856053681.41	6099.66
17857053659.34	5937.67
17858053595.27	7163.61
17859053555.20	11237.38
17860053460.14	8292.54
17861053399.07	8467.53
17862053347.00	7765.57
17863053312.93	7402.59
17864053283.86	7457.59
17865053233.79	8056.56
17866053120.72	6590.64
17867053081.65	6900.62
17868053046.58	7449.59
17869052984.51	8174.55
17870052924.45	7244.60
17871052863.38	6845.62
17872052789.31	7682.58
17873052731.24	7662.58
17874052691.17	6800.63
17875052672.10	6621.64
17876052575.03	7292.60
17877052509.96	7375.59
17878052460.89	6931.62
17879052418.83	7272.60
17880052388.75	7331.60
17881052336.69	7899.56
17882052260.62	6737.63
17883052236.55	6900.62
17884052131.48	6976.62
17885052098.41	7477.59
17886052059.34	7045.61
17887051986.27	9299.49
17888051943.20	7426.59
17889051848.14	7256.60
17890051825.07	6492.64
17891051751.00	6733.63
17892051710.93	9662.47
17893051656.86	8360.54
17894051609.79	6721.63
17895051572.72	6723.63
17896051503.65	7631.58
17897051444.58	7304.60
17898051383.51	6897.62
17899051344.44	6787.63
17900051292.38	7162.61
17901051202.31	7090.61
17902051137.24	6068.67
17903051095.17	8004.56
17904051052.10	7964.56
17905050985.03	7775.57
17906050952.96	6267.65
17907050885.89	6256.66
17908050822.83	7525.59
17909050770.76	7278.60
17910050704.69	5866.68
17911050680.62	6768.63
17912050616.55	7177.60
17913050529.48	6908.62
17914050511.41	6143.66
17915050483.34	6534.64
17916050391.27	7349.60
17917050349.20	7498.59
17918050289.13	6905.62
17919050249.06	7154.61
17920050137.00	7410.59
17921050092.93	7253.60
17922050054.86	5709.69
17923049990.79	6456.64
17924049966.72	7558.58
17925049904.65	7485.59
17926049879.58	6762.63
17927049824.51	6589.64
17928049738.44	6591.64
17929049657.38	7290.60
17930049617.31	7766.57
17931049570.24	6176.66
17932049548.17	7660.58
17933049434.10	7679.58
17934049409.03	6713.63
17935049332.96	6376.65
17936049314.89	6165.66
17937049208.83	5966.67
17938049171.76	4914.73
17939049122.69	5264.71
17940049069.62	6117.66
17941049002.55	6254.66
17942048967.48	5019.72
17943048873.41	5632.69
17944048841.34	5674.69
17945048769.27	5676.69
17945232000.18	5029.72
17946048740.20	5048.72
17947048676.14	5337.71
17948048622.07	5793.68
17949048604.00	6285.65
17950048490.93	7065.61
17951048464.86	5822.68
17952048393.79	5665.69
17953048348.72	5599.69
17954048318.65	4840.73
17955048248.58	5261.71
17956048163.52	5949.67
17957048136.45	5686.69
17958048079.38	5324.71
17959048036.31	5226.71
17960047983.24	5802.68
17961047884.17	5807.68
17962047849.10	4880.73
17963047802.03	5515.70
17964047751.96	6072.67
17965047686.89	6134.66
17966047656.82	5562.69
17967047610.75	5285.71
17968047492.69	5734.68
17969047471.62	5695.69
17970047395.55	4979.73
17971047368.48	5389.70
17972047299.41	5754.68
17973047252.34	6704.63
17974047175.27	4823.73
17975047117.21	5312.71
17976047090.13	5661.69
17977047018.07	5476.70
17978046975.00	4904.73
17979046948.93	5070.72
17980046859.86	5887.68
17981046791.79	6624.64
17982046743.72	5134.72
17983046683.65	5428.70
17984046656.58	5957.67
17985046608.51	6256.66
17986046504.45	4733.74
17987046477.38	5099.72
17988046417.31	5629.69
17989046351.24	6216.66
17990046324.17	4714.74
17991046267.10	5412.70
17992046211.03	5933.67
17993046136.96	5972.67
17994046082.89	4694.74
17995046024.83	5297.71
17996045973.76	5636.69
17997045930.69	6153.66
17998045858.62	4860.73
17999045801.55	5198.71
18000045754.48	6070.67
18001045708.41	5535.70
18002045654.34	4646.74
18003045614.27	5275.71
18004045512.21	5887.68
18005045480.14	9387.48
18006045416.07	23577.70
18007045372.00	6231.66
18008045331.93	5565.69
18009045279.86	6007.67
18010045185.79	4955.73
18011045156.72	5457.70
18012045109.65	5810.68
18013045043.58	7448.59
18014045000.51	5183.71
18015044962.44	5781.68
18016044902.38	5741.68
18017044809.31	5707.69
18018044757.24	4664.74
18019044699.17	5562.69
18020044653.10	5661.69
18021044619.03	6489.64
18022044563.96	4997.72
18023044495.89	5289.71
18024044427.83	5531.70
18025044372.76	5806.68
18026044333.69	4600.75
18027044272.62	5200.71
18028044251.55	5871.68
18029044164.48	6477.64
18030044103.41	4857.73
18031044039.34	5236.71
18032044005.27	5924.67
18033043966.20	5719.69
18034043892.13	4458.75
18035043818.07	5328.71
18036043754.00	5699.69
18037043711.93	6469.64
18038043682.86	4889.73
18039043616.79	5275.71
18040043574.72	5702.69
18041043474.65	5554.69
18042043453.58	4575.75
18043043374.52	5453.70
18044043339.45	5705.69
18045043288.38	6653.63
18046043246.31	5167.72
18047043168.24	5799.68
18048043112.17	6012.67
18049043058.10	5833.68
18050043020.03	4483.75
18051042965.96	5408.70
18052042929.89	5609.69
18053042820.83	6584.64
18054042772.76	5063.72
18055042712.69	5322.71
18056042696.62	5899.68
18056048679.29	4137.77
18057042641.55	6078.67
18058042570.48	4667.74
18059042533.41	5127.72
18060042436.34	6629.63
18061042396.27	7001.61
18062042342.20	4997.72
18063042303.13	5389.70
18064042260.06	5798.68
18065042168.00	5555.69
18066042130.93	4700.74
18067042066.86	5305.71
18068042014.79	6494.64
18069041968.72	6095.66
18070041920.65	5049.72
18071041831.58	5504.70
18072041783.51	5929.67
18073041722.45	5611.69
18074041686.38	4423.76
18075041642.31	5421.70
18076041576.24	7657.58
18077041558.17	6180.66
18078041441.10	4918.73
18079041400.03	5276.71
18080041367.96	5655.69
18081041318.89	5425.70
18082041251.82	4727.74
18083041226.75	5549.69
18084041115.69	6934.62
18085041067.62	5911.67
18086041028.55	5058.72
18087040964.48	5346.71
18088040916.41	5484.70
18089040856.34	5585.69
18090040778.27	4808.74
18091040728.21	5257.71
18092040682.14	6857.62
18093040655.07	5963.67
18094040583.00	4809.74
18095040561.93	5316.71
18096040444.86	5533.70
18097040411.79	5395.70
18098040352.72	4822.73
18099040314.65	5805.68
18100040269.58	5783.68
18101040213.51	5769.68
18102040116.45	5100.72
18103040084.38	5366.70
18104040022.31	5755.68
18105039978.24	5486.70
18106039923.17	4691.74
18107039882.10	5822.68
18108039799.03	6081.67
18109039753.96	5826.68
18110039717.89	4804.74
18111039649.82	5548.69
18112039595.76	5893.68
18113039499.69	5598.69
18114039475.62	4780.74
18115039406.55	5671.69
18116039381.48	6244.66
18117039307.41	5858.68
18118039285.34	4874.73
18119039220.27	5441.70
18120039127.21	5923.67
18121039086.14	5656.69
18122039050.07	4619.75
18123038989.00	5668.69
18124038940.93	5919.67
18125038911.86	5635.69
18126038802.79	4975.73
18127038773.72	5216.71
18128038704.65	5880.68
18129038657.58	5551.69
18130038619.51	4835.73
18131038569.44	5802.68
18132038468.38	5752.68
18133038439.31	33668.15
18134038363.24	5187.71
18135038336.17	5133.72
18136038288.10	5574.69
18137038218.03	5647.69
18138038144.96	4722.74
18139038098.89	6480.64
18140038047.82	6013.67
18141037993.76	5809.68
18142037944.69	5062.72
18143037915.62	5537.70
18144037821.55	5647.69
18145037751.48	5475.70
18146037707.41	4771.74
18147037679.34	5944.67
18148037613.27	5808.68
18149037580.20	5801.68
18150037473.14	4753.74
18151037427.07	5342.71
18152037377.00	5502.70
18153037347.93	5379.70
18154037275.86	4726.74
18155037230.79	6042.67
18156037205.72	5894.68
18157037095.65	5465.70
18158037042.58	4814.73
18159036997.51	5147.72
18160036968.44	5596.69
18161036908.38	5185.71
18162036867.31	4836.73
18163036779.24	5927.67
18164036724.17	6238.66
18165036679.10	5930.67
18166036622.03	4819.73
18167036576.96	5929.67
18168036477.90	5709.69
18169036431.83	5924.67
18170036385.76	4885.73
18171036352.69	6085.66
18172036282.62	5668.69
18173036241.55	5880.68
18174036145.48	5389.70
18175036109.41	5423.70
18176036052.34	6130.66
18177036029.27	5676.69
18178035962.20	5487.70
18179035917.13	5810.68
18180035857.07	5940.67
18181035795.00	5650.69
18182035725.93	4911.73
18183035679.86	5135.72
18184035625.79	5921.67
18185035582.72	5897.68
18186035499.65	4897.73
18187035433.58	5718.69
18188035414.51	5775.68
18189035361.44	5426.70
18190035298.38	4661.74
18191035257.31	5256.71
18192035194.24	6122.66
18193035125.17	6085.66
18194035053.10	4855.73
18195035005.03	5820.68
18196034955.96	5658.69
18197034937.89	5772.68
18198034862.82	4692.74
18199034781.76	5439.70
18199725314.73	854.95
18200034749.69	5955.67
18201034698.62	6277.65
18202034632.55	6219.66
18203034603.48	5518.70
18204034536.41	5665.69
18205034440.34	5568.69
18206034423.27	4863.73
18207034362.20	5191.71
18208034302.13	5801.68
18209034247.07	6133.66
18210034220.00	5760.68
18211034152.93	5551.69
18212034075.86	5599.69
18213034025.79	6094.66
18214033973.72	5313.71
18215033931.65	5606.69
18216033870.58	6071.67
18217033809.51	6438.65
18218033761.44	5333.71
18219033712.38	5366.70
18220033644.31	11549.36
18221033607.24	6293.65
18222033564.17	5269.71
18223033460.10	5551.69
18224033431.03	5707.69
18225033379.96	6603.64
18226033302.89	5191.71
18227033259.82	5544.69
18228033205.76	5876.68
18229033183.68	5560.69
18230033093.62	4757.74
18231033039.55	5508.70
18232032986.48	5790.68
18233032943.41	6503.64
18234032886.34	4755.74
18235032836.27	5301.71
18236032757.20	6111.66
