#size	rtt
16	11.557000
16	9.070500
16	8.917000
16	122.534500
16	38.089000
16	81.206000
16	12.344000
16	9.088500
16	11.803000
16	10.960500
16	11.089000
16	8.896500
16	15.027500
16	9.983500
16	9.488000
16	10.026500
16	9.501500
16	9.107000
16	12.935000
16	9.814000
16	10.782500
16	8.940500
16	10.662000
16	9.349000
16	12.033500
16	9.702500
16	12.692500
16	10.239500
16	10.015500
16	9.606000
16	10.270500
16	12.258000
16	12.769500
16	10.443500
16	8.407000
16	9.641000
16	8.870500
16	9.792000
16	13.245500
16	14.521500
16	9.393000
16	10.616000
16	9.068000
16	9.332500
16	10.240000
16	8.768000
16	11.769500
16	10.433500
16	10.161000
16	10.369500
16	10.590000
16	28.205500
16	8.983500
16	9.840500
16	10.609000
16	9.664000
16	11.160000
16	9.380500
16	10.850500
16	9.240000
16	11.371500
16	9.044500
16	9.340000
16	8.625000
16	9.189000
16	8.628000
16	8.819500
16	8.838000
16	9.047500
16	9.357500
16	10.648000
16	8.610000
16	9.752500
16	10.718000
16	9.831000
16	10.249000
16	9.188000
16	7.658500
16	11.114500
16	8.627000
16	10.756500
16	9.589000
16	10.586000
16	10.132500
16	10.652500
16	8.059000
16	9.487000
16	9.052000
16	9.692500
16	9.973000
16	10.746500
16	11.049000
16	11.808000
16	9.283500
16	10.848000
16	9.085500
16	10.773000
16	9.630500
16	11.047000
16	10.439000
16	10.213500
16	9.770500
16	10.128500
16	9.880500
16	10.235000
16	9.746500
16	10.540500
16	10.448000
16	9.670000
16	9.136500
16	9.272500
16	9.338000
16	8.541000
16	10.502500
16	10.655500
16	9.861500
16	10.133000
16	8.405500
16	11.519000
16	9.845000
16	8.840500
16	9.067500
16	8.817500
16	8.826000
16	8.901000
16	9.152000
16	9.795500
16	11.262000
16	9.021000
16	10.635500
16	11.043500
16	9.763500
16	9.408000
16	9.529000
16	10.210000
16	9.218000
16	9.862500
16	9.842000
16	9.635000
16	12.687500
16	9.358500
16	11.532500
16	9.201000
16	10.797500
16	9.559500
16	11.057000
16	10.139000
16	9.573000
16	10.187500
16	9.748500
16	10.043000
16	10.976500
16	9.634500
16	10.451500
16	10.420000
16	8.610500
16	9.056500
16	9.825000
16	10.956500
16	9.664000
16	11.583000
16	10.170500
16	10.392000
16	10.666000
16	10.512000
16	9.457000
16	11.116500
16	10.143500
16	11.785000
16	9.483500
16	11.297000
16	8.708000
16	11.000500
16	10.634000
16	9.108500
16	10.272000
16	9.060000
16	11.500000
16	10.386500
16	10.374500
16	9.692000
16	10.270500
16	10.117500
16	9.444000
16	24.987500
16	8.755500
16	10.360500
16	10.049500
16	10.452500
16	9.504500
16	10.444000
16	9.607000
16	12.086500
16	10.154500
16	10.634000
16	10.616000
16	10.316000
16	10.191000
16	10.707000
16	11.725500
16	10.012000
16	11.096000
16	10.284000
16	9.942500
16	10.000500
16	11.220500
16	9.341500
16	10.492500
16	9.618500
16	9.475000
16	10.445500
16	9.848500
16	12.524500
16	9.214500
16	11.405500
16	9.669000
16	11.457500
16	9.330500
16	11.416500
16	10.248000
16	9.722000
16	10.051000
16	9.956000
16	9.947500
16	10.006000
16	10.251000
16	9.898500
16	10.587000
