#size	rtt
1	46.093500
1	3.688500
1	2.172500
1	2.005000
1	2.024500
1	2.084000
1	1.962000
1	2.130000
1	2.135500
1	2.089000
1	2.033000
1	2.033500
1	2.119000
1	2.058500
1	2.026500
1	2.109000
1	2.120000
1	2.007000
1	2.037500
1	2.058500
1	2.001500
1	2.008500
1	2.013500
1	2.058000
1	2.198000
1	2.067000
1	2.019500
1	2.037500
1	2.039000
1	2.038500
1	2.082500
1	2.078000
1	2.023500
1	1.999000
1	2.112500
1	2.053000
1	2.091500
1	1.941500
1	2.069500
1	2.125500
1	2.030000
1	1.995000
1	1.995500
1	2.019000
1	2.029000
1	2.214500
1	1.950500
1	2.051000
1	2.025500
1	2.079000
1	2.002000
1	2.008500
1	2.023000
1	2.018500
1	2.185000
1	2.043500
1	2.081500
1	2.095000
1	2.015500
1	2.102500
1	2.180500
1	2.025000
1	2.016500
1	2.089000
1	2.016500
1	2.134500
1	2.075500
1	2.026500
1	1.996000
1	2.152000
1	1.975500
1	2.125500
1	2.007000
1	2.068500
1	2.099000
1	2.017500
1	2.025500
1	1.945000
1	2.019500
1	2.020000
1	2.014500
1	1.968500
1	2.005500
1	2.052000
1	2.094500
1	1.930500
1	1.916500
1	1.968500
1	1.948500
1	1.991500
1	2.598500
1	2.076500
1	2.030000
1	2.020000
1	2.019500
1	2.050500
1	2.008000
1	2.006000
1	1.985500
1	2.155500
1	2.023500
1	1.986000
1	1.990500
1	2.037000
1	2.006500
1	2.062500
1	2.006000
1	2.021500
1	2.076000
1	1.986000
1	2.005500
1	2.057000
1	1.998500
1	2.020000
1	2.111500
1	2.035500
1	1.987500
1	1.993500
1	2.063500
1	2.037500
1	2.095500
1	1.950500
1	2.030500
1	1.942000
1	1.990000
1	2.003500
1	2.001000
1	1.944000
1	2.001000
1	2.187500
1	2.027500
1	2.021000
1	2.042000
1	1.986500
1	1.951000
1	2.168000
1	1.977000
1	1.996000
1	2.025500
1	2.025000
1	2.062000
1	2.019500
1	2.040000
1	1.941000
1	2.097000
1	2.016500
1	1.996500
1	2.087500
1	1.997500
1	2.582500
1	2.066000
1	2.049500
1	2.087500
1	1.994500
1	2.010000
1	1.904500
1	2.031500
1	1.999000
1	1.952500
1	2.331500
1	1.990500
1	2.116000
1	2.012500
1	2.026000
1	1.992000
1	2.049500
1	1.999500
1	2.039500
1	1.992500
1	1.931000
1	1.999500
1	2.003500
1	2.030000
1	1.993500
1	2.113000
1	2.031000
1	2.003500
1	2.011500
1	1.991500
1	2.027500
1	2.242500
1	2.006000
1	1.987000
1	2.016000
1	2.016500
1	1.977000
1	2.005500
1	1.989000
1	1.983500
1	2.133500
1	2.020000
1	2.020000
1	1.984000
1	2.024500
1	1.963000
1	2.073000
1	1.999500
1	1.944000
1	1.984000
1	2.002500
1	2.022500
1	2.084000
1	2.107000
1	1.996500
1	2.115500
1	2.004000
1	1.996000
1	1.936500
1	2.076500
1	2.022000
1	2.081500
1	2.025000
1	2.014500
1	2.004500
1	2.004500
1	2.007000
1	2.043000
1	2.000500
1	2.012500
1	2.152500
1	2.021000
1	2.009500
1	2.018000
1	2.032000
1	2.045000
1	2.154500
1	1.990500
1	2.121500
1	2.023000
1	2.026000
1	2.010000
1	2.046000
1	2.034000
1	2.018500
1	2.148500
1	2.014500
1	2.031000
1	2.003500
1	2.016500
1	2.104500
1	2.152500
1	2.035000
1	2.012000
1	2.124000
1	2.002000
1	2.082000
1	2.018500
1	2.060000
1	2.010500
1	2.147500
1	2.010500
1	2.012500
1	2.030000
1	2.035000
1	2.016500
1	2.035500
1	2.012000
1	2.023000
1	2.014500
1	2.003500
1	2.023500
1	2.021500
1	2.032500
1	2.045000
1	2.142000
1	2.041000
1	2.001000
1	1.994500
1	2.089000
1	2.010500
1	2.152000
1	2.089000
1	2.014000
1	2.016500
1	1.997500
1	2.002000
1	2.022000
1	2.036000
1	1.992500
1	2.151500
1	2.022000
1	2.005500
1	2.035500
1	2.017500
1	2.024500
1	2.079000
1	1.981500
1	2.027500
1	1.987500
1	2.008000
1	2.014500
1	1.980000
1	2.005000
1	2.030500
1	2.154000
1	1.959500
1	1.989500
1	2.003500
1	1.964000
1	2.007000
1	2.751500
1	2.009000
1	2.005500
1	2.005000
1	1.986000
1	2.064000
1	1.983000
1	2.018000
1	1.979000
1	2.100500
1	2.004500
1	1.998000
1	2.006000
1	1.999500
1	1.991000
1	1.996000
1	1.988500
1	1.980000
1	2.000500
1	2.002000
1	2.030000
1	1.951000
1	1.989500
1	1.999000
1	2.241500
1	2.023500
1	1.984000
1	1.994000
1	2.010000
1	2.047500
1	1.999000
1	1.940500
1	2.032500
1	2.026000
1	2.004500
1	2.035000
1	2.023500
1	2.018000
1	1.999000
1	2.119000
1	1.998500
1	1.963500
1	1.945500
1	2.013000
1	2.009000
1	2.213500
1	2.010000
1	2.004000
1	2.031000
1	1.988500
1	2.057500
1	2.008000
1	1.986000
1	1.993500
1	2.113500
1	2.001500
1	2.003500
1	2.003500
1	2.015000
1	2.054000
1	2.243000
1	2.005000
1	2.007000
1	2.023000
1	1.980500
1	1.977000
1	2.006500
1	2.055000
1	1.986500
1	2.123000
1	1.997000
1	1.942500
1	1.975000
1	2.074000
1	1.930500
1	2.093500
1	2.048500
1	1.959500
1	2.030500
1	1.969000
1	2.019000
1	2.010000
1	2.034000
1	1.998000
1	2.168500
1	2.020500
1	1.972000
1	2.091500
1	1.984000
1	2.034000
1	2.163000
1	2.050000
1	2.000500
1	1.977000
1	1.987500
1	2.000000
1	2.003500
1	2.015500
1	1.926000
1	2.163500
1	2.012000
1	2.030000
1	2.010000
1	1.993500
1	1.987500
1	2.072000
1	2.018000
1	2.100500
1	1.992000
1	1.980500
1	2.021500
1	2.006000
1	1.999500
1	2.072500
1	2.126500
1	2.082500
1	1.992500
1	2.080000
1	2.036000
1	2.051000
1	2.056500
1	2.025000
1	1.927000
1	2.060000
1	1.986000
1	2.013000
1	2.026000
1	1.990500
1	2.016500
1	2.151000
1	2.004000
1	1.997000
1	1.995000
1	2.002500
1	2.016500
1	2.022000
1	1.976500
1	1.941500
1	2.043500
1	1.994000
1	1.971000
1	1.936000
1	2.001000
1	2.005000
1	2.075500
1	2.040500
1	2.000500
1	2.023500
1	2.006000
1	1.974000
1	2.282000
1	3.243000
1	1.944000
1	1.991000
1	1.990500
1	2.011000
1	2.040500
1	1.998500
1	2.030500
1	2.148500
1	2.022000
1	2.012000
1	1.987500
1	2.022500
1	2.025500
1	2.112000
1	2.034000
1	2.054500
1	2.011000
1	2.020500
1	1.991500
1	1.993500
1	2.007500
1	1.994500
1	2.230500
1	1.998500
1	2.006500
1	2.002500
1	1.969000
1	2.039000
1	2.214500
1	2.024000
1	1.896500
1	1.976000
1	2.003500
1	2.010000
1	1.990000
1	2.030500
1	1.958000
1	2.102500
1	2.000000
1	2.016500
1	2.065500
1	2.019000
1	2.011000
1	2.001500
1	2.007500
1	1.973000
1	2.026000
1	1.991500
1	1.994500
1	2.028500
1	1.996500
1	2.028000
1	2.135000
1	2.001000
1	2.064000
1	2.003500
1	2.003500
1	2.092500
1	1.982500
1	1.986000
1	1.918000
1	2.083500
1	1.970500
1	2.075000
1	2.024500
1	2.060500
1	2.086000
1	2.146000
1	2.024500
1	1.992500
1	1.995000
1	1.994000
1	2.006500
1	2.108500
1	2.001500
1	2.016500
1	1.993000
1	1.938500
1	2.094500
1	2.018000
1	1.965000
1	2.003000
1	2.237500
1	2.055500
1	2.010500
1	2.016500
1	1.996000
1	1.935000
1	2.284000
1	2.005000
1	2.019500
1	2.012000
1	1.963000
1	1.984500
1	1.944500
1	2.009500
1	2.036500
1	2.140000
1	1.931000
1	2.056500
1	2.028500
1	1.946500
1	2.014500
1	2.008500
1	2.003000
1	2.031000
1	2.136500
1	2.022000
1	2.094500
1	1.995500
1	1.989500
1	2.107500
1	2.176500
1	2.014000
1	2.088000
1	2.003500
1	2.067500
1	2.019000
1	2.186000
1	2.029000
1	1.980000
1	2.000000
1	2.072500
1	2.060000
1	2.000000
1	2.004500
1	1.991500
1	2.141500
1	2.003000
1	2.100500
1	2.097500
1	2.019500
1	2.004500
1	2.157500
1	1.989500
1	2.005500
1	2.033000
1	2.015500
1	2.103000
1	2.001500
1	1.939500
1	2.016000
1	2.144000
1	2.003000
1	1.998000
1	1.991000
1	2.012500
1	2.023500
1	2.211000
1	2.070000
1	2.526500
1	2.019500
1	2.096000
1	2.073500
1	1.996500
1	2.092000
1	2.011000
1	2.129000
1	2.091500
1	2.088000
1	1.994500
1	2.101000
1	2.030000
1	2.038500
1	2.011500
1	1.947500
1	1.986500
1	1.988500
1	2.004500
1	1.989500
1	2.043000
1	2.040000
1	2.138500
1	2.040000
1	2.084500
1	2.030000
1	2.076000
1	2.001500
1	2.049500
1	2.115500
1	2.063500
1	2.007500
1	2.069000
1	2.018500
1	2.012500
1	2.008000
1	2.084500
1	2.162000
1	2.096500
1	2.022000
1	2.068000
1	2.010000
1	2.003500
1	2.086000
1	1.991000
1	1.972000
1	1.931500
1	1.924000
1	1.934500
1	1.967500
1	2.089000
1	2.021500
1	2.125500
1	2.017000
1	2.024000
1	2.027500
1	1.974000
1	2.020000
1	2.167000
1	2.096000
1	2.066000
1	2.112000
1	1.952500
1	1.944500
1	1.918500
1	2.043500
1	2.007500
1	2.146500
1	2.048500
1	2.062500
1	1.994000
1	1.990500
1	2.016500
1	2.070000
1	2.042500
1	2.008500
1	2.077500
1	2.032500
1	2.011000
1	2.007500
1	2.008500
1	2.028000
1	2.226000
1	2.011000
1	2.091500
1	1.990500
1	1.995500
1	2.095500
1	2.128000
1	2.091000
1	2.084500
1	2.030000
1	2.080500
1	1.979500
1	2.068000
1	1.936000
1	2.002000
1	2.127000
1	2.022000
1	1.933500
1	2.093500
1	2.053500
1	2.021000
1	2.071500
1	2.129500
1	2.021500
1	2.077500
1	2.099000
1	2.070500
1	2.101500
1	2.069000
1	2.079000
1	2.081000
1	2.021500
1	1.927500
1	2.020000
1	2.058000
1	2.124000
1	2.167000
1	2.109500
1	2.026000
1	1.982500
1	2.049500
1	2.017500
1	2.022500
1	2.071000
1	2.016500
1	2.138500
1	2.007500
1	2.015000
1	1.994500
1	2.100500
1	2.005500
1	2.069500
1	2.022000
1	2.020000
1	1.985500
1	1.982000
1	1.924000
1	2.008000
1	2.015000
1	2.019000
1	2.103000
1	2.024500
1	1.990500
1	1.993500
1	1.995000
1	2.033500
1	2.058000
1	2.024000
1	2.009500
1	2.192000
1	1.967500
1	1.989000
1	2.016000
1	2.016500
1	2.019500
1	2.132000
1	1.996500
1	2.013500
1	2.003500
1	2.001500
1	1.946000
1	2.071000
1	2.042500
1	1.998000
1	2.000500
1	1.998500
1	1.983500
1	2.013500
1	1.992500
1	2.022500
1	2.122000
1	2.004000
1	1.988000
1	1.969000
1	2.024000
1	2.001000
1	2.273000
1	1.992000
1	1.998500
1	1.935500
1	1.977000
1	2.087500
1	1.993500
1	1.990500
1	2.091500
1	2.106000
1	1.979000
1	1.993000
1	2.043500
1	1.998000
1	2.004500
1	2.129500
1	1.985500
1	1.977500
1	2.068000
1	1.974000
1	2.018500
1	1.977000
1	2.024000
1	1.976500
1	2.077000
1	2.012500
1	2.002000
1	2.054500
1	2.006500
1	2.014000
1	2.053000
1	2.020500
1	2.034000
1	2.017500
1	2.001000
1	2.078000
1	2.026000
1	1.998500
1	2.007500
1	2.176000
1	1.985000
1	1.961500
1	1.996000
1	2.037000
1	2.062000
1	2.128500
1	2.025000
1	2.046500
1	2.008000
1	2.079000
1	2.017500
1	2.045500
1	1.989500
1	2.010500
1	2.136500
1	2.017000
1	1.970500
1	1.997500
1	1.984000
1	2.041500
1	2.239500
1	1.948500
1	1.974000
1	2.023000
1	2.034500
1	1.991500
1	1.995000
1	1.998500
1	2.014000
1	2.119500
1	1.947500
1	1.998500
1	1.991500
1	2.019000
1	2.004500
1	2.006500
1	2.023000
1	2.012000
1	1.975000
1	2.003500
1	2.016500
1	2.004000
1	1.992500
1	2.111000
1	2.115000
1	1.981500
1	1.977000
1	2.011000
1	2.006500
1	2.057000
1	2.115500
1	1.961000
1	2.038500
1	1.993500
1	1.994000
1	1.983000
1	1.997000
1	2.014000
1	1.906500
1	2.103500
1	2.002500
1	1.952000
1	2.005000
1	2.011500
1	1.989000
1	2.106500
1	2.015500
1	2.024500
1	1.999000
1	2.075500
1	2.020000
1	1.961500
1	2.024000
1	2.013500
1	2.152000
1	2.003000
1	1.981000
1	1.933000
1	1.996500
1	2.086500
1	2.172500
1	1.993000
1	1.977000
1	2.100500
1	2.329500
1	1.937500
1	1.973500
1	2.027000
1	2.044500
1	2.116500
1	1.986000
1	2.030000
1	2.028000
1	2.024500
1	2.014000
1	2.005500
1	1.980000
1	1.975500
1	1.907000
1	1.999500
1	1.999500
1	2.001000
1	1.972500
1	1.968000
1	2.148000
1	1.971000
1	2.011000
1	2.030000
1	2.037500
1	2.029000
1	2.269000
1	2.009500
1	2.019500
1	2.060000
1	2.024000
1	1.995500
