#size	rtt
1	2.399000
1	1.850000
1	1.999000
1	1.799000
1	1.799000
1	3.200000
1	1.799000
1	1.749000
1	1.850000
1	1.800000
1	1.800000
1	1.850000
1	1.750000
1	1.749000
1	1.800000
1	1.799000
1	1.850000
1	1.750000
1	1.800000
1	1.800000
1	1.799000
1	1.799000
1	1.750000
1	1.749000
1	1.850000
1	1.850000
1	1.799000
1	1.749000
1	1.799000
1	1.749000
1	1.800000
1	1.800000
1	1.750000
1	1.750000
1	1.799000
1	1.799000
1	1.799000
1	1.849000
1	1.899000
1	1.799000
1	1.800000
1	1.750000
1	1.799000
1	1.799000
1	1.799000
1	1.799000
1	1.749000
1	1.799000
1	1.799000
1	1.799000
1	1.749000
1	1.799000
1	1.849000
1	1.799000
1	1.850000
1	1.799000
1	1.950000
1	1.799000
1	1.850000
1	1.799000
1	1.799000
1	1.750000
1	1.799000
1	1.850000
1	1.799000
1	1.799000
1	1.799000
1	1.799000
1	1.899000
1	1.800000
1	1.800000
1	1.800000
1	1.749000
1	1.749000
1	1.850000
1	1.850000
1	1.849000
1	1.799000
1	1.799000
1	1.850000
1	1.800000
1	1.799000
1	1.799000
1	1.849000
1	1.750000
1	1.800000
1	1.799000
1	1.800000
1	1.799000
1	1.749000
1	1.799000
1	1.750000
1	1.750000
1	1.800000
1	1.749000
1	1.799000
1	1.750000
1	1.850000
1	1.800000
1	1.849000
1	1.849000
1	1.799000
1	1.850000
1	1.800000
1	1.799000
1	1.850000
1	1.850000
1	3.950000
1	1.950000
1	1.749000
1	1.799000
1	1.849000
1	1.850000
1	1.799000
1	2.949000
1	1.850000
1	1.800000
1	1.949000
1	1.850000
1	1.799000
1	1.800000
1	1.950000
1	1.950000
1	1.799000
1	1.850000
1	1.849000
1	2.000000
1	1.799000
1	1.799000
1	1.799000
1	1.800000
1	1.850000
1	1.799000
1	1.850000
1	1.799000
1	1.800000
1	1.850000
1	1.899000
1	1.800000
1	1.749000
1	1.800000
1	1.799000
1	1.799000
1	1.799000
1	1.849000
1	1.850000
1	1.799000
1	1.799000
1	1.799000
1	1.850000
1	1.850000
1	1.850000
1	1.850000
1	1.799000
1	1.799000
1	1.800000
1	1.799000
1	1.799000
1	1.749000
1	1.800000
1	1.850000
1	1.799000
1	1.799000
1	1.850000
1	2.049000
1	1.800000
1	1.799000
1	1.750000
1	1.799000
1	1.749000
1	1.800000
1	1.799000
1	1.849000
1	1.849000
1	1.850000
1	1.799000
1	1.749000
1	2.000000
1	1.850000
1	1.849000
1	1.850000
1	1.799000
1	1.799000
1	1.749000
1	1.850000
1	1.799000
1	1.749000
1	1.799000
1	1.799000
1	1.800000
1	1.749000
1	1.950000
1	1.749000
1	1.800000
1	1.850000
1	1.799000
1	1.799000
1	1.749000
1	1.799000
1	1.800000
1	1.799000
1	1.799000
1	1.850000
1	1.749000
1	1.750000
1	1.849000
1	1.999000
1	1.850000
1	1.799000
1	1.800000
1	1.799000
1	1.799000
1	1.799000
1	1.849000
1	1.800000
1	1.850000
1	1.799000
1	1.799000
1	1.799000
1	1.800000
1	1.750000
1	1.799000
1	1.799000
1	1.750000
1	1.800000
1	1.799000
1	1.850000
1	1.849000
1	1.850000
1	1.850000
1	1.799000
1	5.550000
1	1.800000
1	1.799000
1	1.800000
1	1.800000
1	1.799000
1	1.750000
1	1.800000
1	1.799000
1	1.800000
1	2.000000
1	1.799000
1	1.850000
1	1.749000
1	1.799000
1	1.849000
1	1.799000
1	1.799000
1	1.850000
1	1.899000
1	1.950000
1	1.799000
1	1.850000
1	1.800000
1	1.999000
1	1.850000
1	1.800000
1	1.849000
1	1.900000
1	1.799000
1	1.799000
1	1.900000
1	1.850000
1	1.749000
1	1.799000
1	1.799000
1	1.800000
1	1.750000
1	1.750000
1	1.799000
1	1.799000
1	1.800000
1	1.799000
1	1.799000
1	1.799000
1	1.850000
1	1.800000
1	1.950000
1	1.799000
1	1.799000
1	1.799000
1	1.850000
1	1.799000
1	1.749000
1	1.799000
1	5.250000
1	1.899000
1	1.750000
1	1.799000
1	1.850000
1	1.799000
1	1.799000
1	1.799000
1	1.799000
1	1.750000
1	1.799000
1	1.799000
1	1.799000
1	1.799000
1	1.800000
1	1.849000
1	1.799000
1	1.799000
1	1.850000
1	1.799000
1	1.750000
1	1.900000
1	1.799000
1	1.799000
1	1.950000
1	1.800000
1	1.799000
1	1.799000
1	1.799000
1	1.799000
1	1.800000
1	3.199000
1	1.799000
1	1.750000
1	1.800000
1	1.750000
1	1.799000
1	1.749000
1	1.750000
1	1.800000
1	1.800000
1	1.899000
1	1.850000
1	1.800000
1	1.800000
1	1.850000
1	1.799000
1	1.849000
1	1.799000
1	1.800000
1	1.799000
1	1.799000
1	1.850000
1	1.899000
1	1.800000
1	1.799000
1	1.799000
1	1.799000
1	1.799000
1	1.850000
1	1.799000
1	1.749000
1	1.849000
1	1.799000
1	1.800000
1	1.799000
1	1.899000
1	1.799000
1	1.849000
1	4.150000
1	1.749000
1	1.850000
1	1.800000
1	1.850000
1	1.800000
1	1.799000
1	1.750000
1	1.800000
1	1.800000
1	1.800000
1	1.800000
1	1.750000
1	1.950000
1	1.800000
1	1.850000
1	1.799000
1	1.950000
1	1.850000
1	1.800000
1	1.750000
1	1.799000
1	1.799000
1	1.849000
1	1.850000
1	1.950000
1	1.799000
1	1.750000
1	1.749000
1	1.750000
1	1.799000
1	2.549000
1	1.849000
1	1.800000
1	1.800000
1	1.849000
1	1.750000
1	1.750000
1	1.799000
1	1.800000
1	1.750000
1	1.750000
1	1.949000
1	1.800000
1	1.799000
1	1.799000
1	1.800000
1	1.849000
1	1.900000
1	1.899000
1	1.749000
1	1.799000
1	1.749000
1	1.750000
1	1.800000
1	1.750000
1	1.799000
1	1.799000
1	1.800000
1	1.800000
1	1.749000
1	1.799000
1	1.800000
1	1.800000
1	1.800000
1	1.800000
1	1.799000
1	1.799000
1	1.750000
1	1.800000
1	1.849000
1	1.749000
1	1.750000
1	1.849000
1	1.800000
1	1.900000
1	1.900000
1	1.849000
1	1.750000
1	1.799000
1	1.850000
1	1.849000
1	1.849000
1	1.800000
1	1.800000
1	1.800000
1	1.849000
1	1.849000
1	1.800000
1	1.800000
1	1.750000
1	1.799000
1	1.800000
1	1.899000
1	1.800000
1	1.800000
1	1.750000
1	1.800000
1	1.800000
1	1.799000
1	1.850000
1	1.849000
1	1.799000
1	2.049000
1	1.800000
1	1.950000
1	1.850000
1	1.800000
1	1.800000
1	1.800000
1	1.850000
1	1.799000
1	1.849000
1	1.799000
1	4.650000
1	1.800000
1	1.899000
1	1.799000
1	1.900000
1	2.000000
1	1.850000
1	1.799000
1	1.800000
1	1.750000
1	5.050000
1	1.850000
1	1.800000
1	1.800000
1	1.899000
1	1.799000
1	1.799000
1	1.999000
1	1.800000
1	1.750000
1	1.949000
1	1.849000
1	1.800000
1	1.799000
1	1.850000
1	1.799000
1	1.900000
1	3.899000
1	1.799000
1	1.799000
1	1.900000
1	1.800000
1	1.850000
1	1.799000
1	1.800000
1	1.900000
1	1.750000
1	1.799000
1	1.800000
1	1.950000
1	1.800000
1	1.850000
1	1.849000
1	1.800000
1	1.950000
1	1.800000
1	1.800000
1	1.800000
1	1.850000
1	1.849000
1	1.849000
1	5.050000
1	1.749000
1	1.800000
1	1.800000
1	1.800000
1	1.800000
1	1.950000
1	1.750000
1	1.800000
1	1.799000
1	1.800000
1	1.799000
1	1.799000
1	1.799000
1	1.849000
1	1.800000
1	1.849000
1	1.800000
1	1.849000
1	1.799000
1	1.800000
1	1.999000
1	1.749000
1	1.750000
1	1.750000
1	1.750000
1	1.749000
1	1.799000
1	1.950000
1	1.800000
1	1.799000
1	1.799000
1	1.849000
1	1.750000
1	1.800000
1	1.799000
1	1.799000
1	1.849000
1	1.849000
1	1.849000
1	1.850000
1	1.800000
1	1.850000
1	1.800000
1	1.899000
1	1.849000
1	1.799000
1	1.850000
1	1.800000
1	1.799000
1	1.799000
1	1.799000
1	1.750000
1	1.800000
1	1.850000
1	5.400000
1	1.750000
1	1.800000
1	1.899000
1	1.900000
1	2.000000
1	1.849000
1	1.799000
1	1.849000
1	1.849000
1	1.750000
1	1.799000
1	1.799000
1	1.800000
1	1.849000
1	1.800000
1	1.800000
1	1.800000
1	1.800000
1	1.750000
1	1.800000
1	1.800000
1	1.849000
1	1.899000
1	1.750000
1	1.800000
1	1.950000
1	1.799000
1	1.750000
1	1.799000
1	1.850000
1	1.849000
1	1.849000
1	1.750000
1	1.750000
1	1.800000
1	1.800000
1	1.749000
1	1.899000
1	1.849000
1	1.800000
1	1.800000
1	1.849000
1	1.800000
1	1.849000
1	1.850000
1	1.799000
1	1.900000
1	1.899000
1	2.050000
1	1.800000
1	1.849000
1	1.800000
1	1.750000
1	1.800000
1	1.900000
1	1.800000
1	1.800000
1	1.799000
1	1.850000
1	1.849000
1	1.850000
1	1.800000
1	1.749000
1	1.800000
1	1.750000
1	1.800000
1	1.799000
1	1.800000
1	1.849000
1	1.850000
1	1.849000
1	1.900000
1	1.800000
1	1.849000
1	1.749000
1	1.750000
1	1.750000
1	1.800000
1	1.750000
1	1.750000
1	1.750000
1	1.800000
1	1.800000
1	1.799000
1	1.799000
1	1.849000
1	2.000000
1	1.800000
1	1.799000
1	1.799000
1	1.750000
1	2.000000
1	2.000000
1	1.799000
1	1.850000
1	1.800000
1	2.050000
1	1.799000
1	1.849000
1	1.750000
1	1.800000
1	1.850000
1	1.849000
1	1.899000
1	1.799000
1	1.800000
1	1.849000
1	1.800000
1	1.800000
1	1.850000
1	1.850000
1	1.799000
1	1.800000
1	1.849000
1	1.799000
1	1.800000
1	1.899000
1	1.850000
1	1.800000
1	1.800000
1	1.800000
1	1.900000
1	1.849000
1	5.950000
1	1.950000
1	1.799000
1	1.799000
1	1.850000
1	1.800000
1	1.799000
1	1.800000
1	1.800000
1	1.800000
1	2.050000
1	1.849000
1	1.899000
1	1.850000
1	1.800000
1	1.849000
1	1.849000
1	1.799000
1	1.850000
1	1.799000
1	1.799000
1	1.749000
1	1.800000
1	1.800000
1	1.800000
1	1.800000
1	1.850000
1	1.750000
1	1.850000
1	1.849000
1	1.800000
1	1.849000
1	1.850000
1	1.850000
1	1.849000
1	1.799000
1	1.800000
1	1.850000
1	1.750000
1	1.750000
1	1.799000
1	1.849000
1	1.849000
1	1.799000
1	1.800000
1	4.600000
1	1.800000
1	1.799000
1	1.900000
1	1.800000
1	1.800000
1	1.800000
1	1.800000
1	1.800000
1	1.850000
1	1.800000
1	1.850000
1	1.950000
1	1.800000
1	1.850000
1	1.950000
1	1.850000
1	1.850000
1	1.799000
1	1.800000
1	1.850000
1	1.849000
1	1.800000
1	1.800000
1	1.749000
1	1.950000
1	1.950000
1	1.750000
1	1.850000
1	1.849000
1	1.799000
1	2.000000
1	1.750000
1	1.799000
1	1.799000
1	1.849000
1	1.850000
1	1.750000
1	1.800000
1	1.800000
1	1.850000
1	1.800000
1	1.900000
1	1.850000
1	1.750000
1	1.799000
1	1.800000
1	1.850000
1	1.800000
1	1.799000
1	1.800000
1	1.800000
1	1.850000
1	1.800000
1	1.799000
1	1.799000
1	1.750000
1	1.750000
1	1.900000
1	1.800000
1	1.800000
1	1.800000
1	1.750000
1	1.799000
1	1.749000
1	1.799000
1	1.800000
1	1.850000
1	1.850000
1	1.850000
1	1.799000
1	1.849000
1	1.999000
1	2.000000
1	1.899000
1	1.849000
1	2.050000
1	2.000000
1	1.900000
1	1.849000
1	1.750000
1	1.800000
1	1.800000
1	1.850000
1	1.800000
1	1.799000
1	1.950000
1	1.900000
1	1.850000
1	1.949000
1	1.849000
1	1.850000
1	1.799000
1	1.799000
1	1.849000
1	1.850000
1	1.800000
1	1.849000
1	1.850000
1	1.950000
1	1.800000
1	1.850000
1	1.799000
1	1.800000
1	1.849000
1	1.800000
1	1.800000
1	1.800000
1	1.750000
1	1.750000
1	1.849000
1	1.850000
1	1.800000
1	1.800000
1	1.800000
1	2.000000
1	1.999000
1	1.750000
1	1.750000
1	1.850000
1	1.750000
1	1.800000
1	1.800000
1	1.799000
1	1.800000
1	2.149000
1	1.950000
1	1.950000
1	1.849000
1	1.800000
1	1.800000
1	1.799000
1	1.800000
1	1.799000
1	1.800000
1	1.850000
1	1.799000
1	1.799000
1	2.249000
1	1.950000
1	1.800000
1	1.799000
1	1.850000
1	1.800000
1	1.800000
1	1.849000
1	1.999000
1	1.849000
1	1.850000
1	1.800000
1	1.800000
1	1.799000
