#size	rtt
8	27.219000
8	26.218500
8	28.380500
8	32.156000
8	31.277500
8	27.157500
8	28.508500
8	27.575000
8	28.075500
8	29.001000
8	27.161500
8	29.863500
8	27.547500
8	29.893000
8	29.689000
8	29.580000
8	27.166000
8	28.647500
8	27.909500
8	28.990000
8	28.021500
8	29.076500
8	32.304000
8	27.295000
8	27.243500
8	28.235000
8	28.167000
8	27.021000
8	26.941000
8	27.319500
8	28.291500
8	26.697000
8	27.179500
8	29.794000
8	27.698500
8	31.084500
8	28.027000
8	27.246500
8	26.764500
8	26.864500
8	25.918500
8	27.721500
8	26.344500
8	28.043500
8	26.685500
8	27.458500
8	28.214000
8	31.798500
8	26.914000
8	27.323000
8	28.256000
8	26.543000
8	28.691000
8	27.473000
8	30.383000
8	28.206500
8	27.474500
8	28.879500
8	32.354500
8	28.247000
8	27.848500
8	27.803500
8	26.433500
8	30.794500
8	26.114500
8	29.570500
8	29.217500
8	29.013500
8	27.239500
8	29.721000
8	26.816500
8	26.336500
8	27.069000
8	27.046500
8	28.059000
8	43.712000
8	28.338500
8	29.303500
8	33.653000
8	42.644000
8	32.300500
8	31.019000
8	30.125500
8	29.744000
8	29.205000
8	31.083000
8	30.954500
8	41.666000
8	28.853500
8	27.215000
8	28.904000
8	25.143000
8	26.139500
8	32.414000
8	26.613500
8	29.931500
8	26.934000
8	29.103000
8	25.701500
8	28.831500
8	26.561500
8	28.039500
8	28.250500
8	27.774000
8	26.874500
8	27.800000
8	27.313500
8	26.965500
8	26.380000
8	28.165500
8	30.682500
8	30.059000
8	26.825500
8	27.667000
8	28.158500
8	26.597000
8	27.109000
8	26.528000
8	27.046000
8	27.344500
8	27.719000
8	28.360500
8	31.893000
8	26.910500
8	30.955000
8	29.022000
8	26.317000
8	29.294500
8	34.615000
8	31.045500
8	30.474000
8	44.356000
8	38.143500
8	27.192500
8	27.743000
8	28.594500
8	31.954000
8	26.880000
8	27.904000
8	26.030500
8	29.454000
8	28.724000
8	30.814500
8	28.783000
8	27.744500
8	27.169500
8	28.324500
8	28.392000
8	27.945000
8	26.807500
8	28.833500
8	27.681500
8	28.408500
8	49.078000
8	29.298500
8	27.012000
8	26.995500
8	27.857500
8	28.116500
8	27.371500
8	26.931500
8	27.848000
8	27.658000
8	29.444000
8	33.694000
8	26.483500
8	26.208500
8	26.836500
8	26.244500
8	27.754000
8	27.834000
8	26.817500
8	26.783000
8	27.578500
8	30.766500
8	31.448500
8	25.525000
8	27.589000
8	26.360500
8	26.288500
8	27.796000
8	27.028000
8	28.112000
8	26.441000
8	27.563000
8	27.423500
8	32.185000
8	26.502500
8	26.317000
8	26.484500
8	26.673500
8	28.506000
8	27.096500
8	28.755000
8	26.414500
8	30.932000
8	29.974500
8	25.857000
8	27.436000
8	27.121500
8	27.152000
8	26.813500
8	27.805500
8	27.010500
8	27.864000
8	29.954500
8	30.317000
8	34.051000
8	25.876500
8	29.512000
8	27.501000
8	27.569500
8	29.310000
8	26.478500
8	25.574000
8	27.778500
8	28.760000
8	28.458000
8	32.000000
8	25.888000
8	30.619500
8	26.607000
8	27.758000
8	27.840000
8	29.717500
8	26.455500
8	27.527000
8	27.935500
8	31.812000
8	28.865000
8	26.959000
8	27.930500
8	25.706500
8	28.629000
8	30.473500
8	26.940000
8	27.455500
8	30.989000
8	27.171000
8	30.548000
8	26.520000
8	29.254500
8	30.704000
8	32.400500
8	28.506500
8	30.676500
8	28.723000
8	33.240000
8	42.661000
8	32.842000
8	38.468000
8	27.525500
8	27.335000
8	28.282000
8	27.320500
8	31.276500
8	26.586000
8	26.948500
8	26.356500
8	27.648000
8	30.818500
8	28.388500
8	27.718500
8	27.181000
8	27.869000
8	29.811000
8	26.603500
8	27.543500
8	27.144000
8	28.479000
8	29.445000
8	27.116000
8	26.885500
8	29.208000
8	27.317000
8	27.061000
8	26.404500
8	27.204000
8	28.448000
8	26.923500
8	28.314500
8	26.778500
8	30.278000
8	26.092500
8	28.115500
8	28.184000
8	26.631500
8	26.582000
8	27.395000
8	29.036000
8	27.424500
8	29.889500
8	29.700500
8	27.700500
8	29.002000
8	27.722000
8	28.174000
8	27.583000
8	26.644000
8	25.984000
8	27.146000
8	27.978500
8	30.185000
8	28.927000
8	26.640500
8	27.386500
8	28.020000
8	28.647000
8	26.859500
8	26.611000
8	29.261500
8	27.237500
8	27.344000
8	27.369000
8	29.451000
8	27.034500
8	28.342500
8	27.961500
8	28.832500
8	27.026500
8	27.354500
8	28.246500
8	28.064000
8	30.286500
8	30.449000
8	26.793500
8	27.186500
8	27.062500
8	26.498500
8	25.957000
8	27.367500
8	27.805500
8	27.064500
8	28.119000
8	26.648000
8	28.029000
8	27.536000
8	27.828500
8	27.751000
8	27.397000
8	27.077000
8	27.121500
8	26.826000
8	27.170000
8	27.660000
8	28.387500
8	26.505000
8	26.961500
8	27.126500
8	29.285500
8	27.697000
8	26.857500
8	26.811000
8	27.253500
8	27.730000
8	26.400000
8	27.826000
8	26.836000
8	27.143000
8	28.205000
8	26.666000
8	27.268500
8	28.207500
8	26.869500
8	27.414500
8	27.312000
8	27.348000
8	28.165500
8	27.491000
8	27.750000
8	27.730500
8	26.500500
8	27.355500
8	26.822000
8	27.099000
8	26.349000
8	27.277500
8	27.015500
8	28.386500
8	27.308000
8	28.148000
8	28.484500
8	26.877000
8	27.583000
8	27.448000
8	28.907500
8	26.629000
8	27.416000
8	26.281000
8	26.374000
8	28.482000
8	28.202500
8	29.652500
8	26.909500
8	26.562000
8	28.161500
8	27.593000
8	28.446000
8	26.714000
8	28.076500
8	27.532000
8	27.728500
8	27.844500
8	27.751000
8	29.248000
8	29.121000
8	27.313500
8	28.308000
8	27.202000
8	28.325000
8	27.490000
8	28.415000
8	28.428500
8	27.254500
8	27.987000
8	26.705500
8	26.841500
8	27.711500
8	26.547000
8	27.449000
8	27.227000
8	27.071500
8	28.814000
8	27.919500
8	29.781000
8	27.294500
8	27.436000
8	27.937000
8	27.900500
8	26.810000
8	26.955500
8	26.756000
8	26.379000
8	26.439500
8	27.008500
8	25.882500
8	26.198000
8	27.656500
8	26.738000
8	27.231500
8	28.447500
8	27.411500
8	26.486500
8	26.922000
8	27.132500
8	25.940000
8	27.159500
8	27.397000
8	27.021500
8	29.728500
8	25.466500
8	28.556000
8	27.248000
8	29.904500
8	28.265500
8	27.866500
8	29.727500
8	28.737500
8	27.660500
8	28.010000
8	26.136500
8	27.346000
8	27.944000
8	29.798000
8	28.290000
8	27.742000
8	25.500500
8	31.171500
8	27.068000
8	28.520500
8	26.881000
8	27.225000
8	28.836000
8	27.362000
8	29.419500
8	27.253000
8	27.039500
8	26.268500
8	26.891500
8	26.468000
8	28.060500
8	27.490500
8	26.739500
8	27.847500
8	27.632000
8	26.404000
8	26.923500
8	26.647500
8	27.952000
8	27.863500
8	29.512000
8	26.776500
8	26.089000
8	28.382500
8	27.719000
8	26.622500
8	27.116000
8	26.280000
8	29.161000
8	30.345500
8	29.001000
8	27.416000
8	27.874000
8	26.907500
8	29.456000
8	27.629500
8	28.147500
8	27.898000
8	28.263000
8	28.789500
8	27.306500
8	29.163500
8	27.507000
8	27.849500
8	26.689500
8	26.941500
8	27.011000
