# Benchmark Method: selfish
# Compute-Cycle Duration: 1000 usec
# Number of Cycles/Detours: 100000
# Sysname : Linux
# Nodename: queue1-dy-c5nmetal-1
# Release : 4.14.262-200.489.amzn2.x86_64
# Version : #1 SMP Fri Feb 4 20:34:30 UTC 2022
# Machine : Linux
# Selfish Benchmark
# Minimal cycle length [ns]: 71.994938 
# Number of iterations (recorded+unrecorded): 5114260034 
# Threshold: [% minimal cycle length]: 900 
# 
# Time [ns]	selfish duration [ns]
27617213105.04	15791.89
27618295580.93	12191.14
27620831470.61	2133.85
27624831169.37	1515.89
27628830901.13	1518.89
27632830627.88	1520.89
27636830312.64	1530.89
27640830065.39	1536.89
27644829767.15	1525.89
27648829477.91	1515.89
27652829218.66	1527.89
27656828941.42	1519.89
27660828622.17	1531.89
27661673239.78	15866.88
27663814455.22	11954.16
27664828394.93	1612.89
27668828085.68	1533.89
27672827801.44	1529.89
27672854936.53	16080.87
27674995929.99	11997.16
27676827531.20	2022.86
27680827239.95	1523.89
27684826958.71	2329.84
27688826687.46	1578.89
27692826392.22	1535.89
27696826120.97	1524.89
27700825865.73	1517.89
27704825561.49	1528.89
27708825253.24	1532.89
27712825012.00	1515.89
27716824720.75	1516.89
27720824430.51	1517.89
27724824171.26	1531.89
27728823865.02	1554.89
27732823572.78	2869.80
27736823285.53	1529.89
27740823024.29	1557.89
27744822723.05	1535.89
27748822467.80	1541.89
27752822202.55	1516.89
27756821908.31	1677.88
27760821596.07	1532.89
27762069746.30	15939.88
27764220244.09	12148.15
27764821358.82	1622.89
27768821038.58	1542.89
27772260591.72	16195.86
27772820765.34	1636.88
27774400992.22	12125.15
27776820509.09	1678.88
27779555399.78	15957.88
27780618709.01	12172.14
27780820212.85	1611.89
27784819927.60	1528.89
27788440004.05	16039.87
27788456115.92	1959.86
27788819669.36	2493.82
27790580107.57	12136.15
27792819375.11	1615.89
27796819063.87	1535.89
27800818825.62	1512.89
27804818531.38	1523.89
27808818218.14	1647.88
27808820394.99	11651.18
27810620569.40	16098.87
27812762578.79	12174.14
27812817964.89	2617.82
27816817676.65	1576.89
27820817385.40	1515.89
27824817142.16	1523.89
27828816828.92	1536.89
27832816545.67	1510.89
27836816279.43	1525.89
27840815984.18	1532.89
27844815709.94	3222.77
27848815445.69	1515.89
27852815155.45	1517.89
27856814852.21	1540.89
27860814615.96	1523.89
27861802754.48	16025.87
27863944669.87	12150.15
27864814317.72	1711.88
27868814015.47	1522.89
27872813755.23	1523.89
27872983995.26	16012.87
27874145902.56	11941.16
27876813471.98	1691.88
27880813176.74	1510.89
27884812911.50	1529.89
27888812612.25	1540.89
27892812335.01	1514.89
27896812062.76	1528.89
27900811792.52	2715.81
27904811497.27	1522.89
27908811228.03	1522.89
27912810950.79	1523.89
27916810653.54	1527.89
27920810377.30	1545.89
27924810103.05	1520.89
27928809805.81	1522.89
27932809510.57	1516.89
27936809264.32	1524.89
27940808964.08	2539.82
27944808658.83	1579.89
27948808392.59	1541.89
27952808114.34	1533.89
27956807829.10	2696.81
27960807562.86	1522.89
27961142323.32	15963.88
27963283426.76	12032.15
27964807276.61	1712.88
27968806988.37	1522.89
27972323138.13	16077.87
27972806725.12	1775.88
27974463674.61	12153.15
27976806422.88	1720.88
27980806118.64	1528.89
27984805888.39	1525.89
27988805594.15	1515.89
27992805289.90	1518.89
27996805049.66	1520.89
28000804728.41	1542.89
28004804451.17	1518.89
28008804193.92	1520.89
28012803896.68	2881.80
28016803606.44	1539.89
28020803359.19	1519.89
28024803042.95	1533.89
28028802756.71	1529.89
28032802497.46	1526.89
28036802206.22	1532.89
28038515721.73	15980.88
28040655936.24	12187.14
28040801926.97	1709.88
28044801664.73	1517.89
28048801364.48	1568.89
28052801083.24	1516.89
28056800822.99	1535.89
28060694151.23	16072.87
28060800537.75	1783.87
28063897692.97	12138.15
28064800247.51	1714.88
28068799989.26	3668.74
28072799691.02	1580.89
28072936701.38	16094.87
28074092041.14	11972.16
28076799378.77	1720.88
28080799130.53	1530.89
28084798843.28	2734.81
28088798541.04	1545.89
28092798297.79	1531.89
28096798011.55	1543.89
28100797713.31	1527.89
28104797451.06	1524.89
28108797165.82	1517.89
28112796865.58	1542.89
28116796600.33	1550.89
28120796301.09	1553.89
28124796016.84	2842.80
28128795731.60	1520.89
28132795462.35	1539.89
28136795181.11	1531.89
28140794907.87	1532.89
28144794620.62	1535.89
28148794336.38	1521.89
28152794051.13	1533.89
28156793792.89	1518.89
28160793504.64	1520.89
28162088959.55	15888.88
28163260590.17	11989.16
28164793204.40	1695.88
28168792950.15	1515.89
28172291014.19	16094.87
28172792653.91	1775.88
28174431699.66	12084.15
28176792336.67	1736.88
28180792086.42	2734.81
28184791813.18	1521.89
28188791506.94	1544.89
28192791260.69	1515.89
28196790950.45	2323.84
28200790671.20	1547.89
28204790399.96	1542.89
28208790122.71	1528.89
28212789814.47	1535.89
28216789562.23	1531.89
28220789276.98	1524.89
28224788981.74	1520.89
28228788741.49	1526.89
28232788446.25	1524.89
28236788137.01	2735.81
28240787896.76	1536.89
28244787579.52	1538.89
28248787301.27	1514.89
28252787045.03	1527.89
28256786755.78	1516.89
28260786458.54	1538.89
28261503829.10	16085.87
28263740260.84	12154.15
28264786201.29	1717.88
28268785890.05	1535.89
28272780915.14	17504.77
28274131778.15	12118.15
28276785360.56	1721.88
28280785064.32	1521.89
28284784771.07	1519.89
28288784507.83	1530.89
28289264826.05	15961.88
28290477651.77	12034.15
28292784212.59	1769.88
28296783922.34	1524.89
28300783658.10	1526.89
28304783366.85	1549.89
28308491847.09	15794.89
28308783074.61	1770.88
28312398238.41	12107.15
28312782814.36	1716.88
28316782544.12	1516.89
28320782239.88	1520.89
28324781983.63	2382.83
28328781690.39	1566.89
28332781391.14	1524.89
28335439593.23	15947.88
28336781094.90	1812.87
28337580325.70	11954.16
28340780859.65	1555.89
28344780546.41	1523.89
28348780266.17	2708.81
28352779998.92	1523.89
28356779702.68	1534.89
28360779427.43	1528.89
28361618126.46	15832.89
28363758108.98	12165.14
28364779153.19	1727.88
28368778850.95	1536.89
28372778570.70	1523.89
28372798532.30	15985.88
28374939750.74	12090.15
28376778302.46	1719.88
28380778036.21	1523.89
28384777719.97	1532.89
28388777482.72	1514.89
28392777177.48	1518.89
28396776896.24	1513.89
28400776619.99	1539.89
28404776338.75	3034.79
28408776054.50	1524.89
28412775793.26	1524.89
28416775500.01	1517.89
28420775186.77	1535.89
28424774935.53	1533.89
28428774657.28	3391.76
28432774382.04	253405.18
28436774088.79	1698.88
28440773818.55	1527.89
28444773527.30	1535.89
28448773253.06	1539.89
28452772960.82	2397.83
28456772665.57	1580.89
28460772427.33	3268.77
28462011370.21	15795.89
28464163237.90	11932.16
28464772115.08	1736.88
28468771836.84	1529.89
28472203456.54	16018.87
28472771566.59	1763.88
28474346980.82	12194.14
28476771274.35	1629.89
28480770994.11	1536.89
28484770723.86	1554.89
28488770430.62	1635.88
28492770156.37	1514.89
28496769878.13	1528.89
28500769597.88	2991.79
28504769296.64	1534.89
28508769042.40	1530.89
28512768736.15	1534.89
28516768451.91	3255.77
28520768203.66	1518.89
28524767914.42	1511.89
28528767606.18	1539.89
28532767323.93	1514.89
28536767060.69	1520.89
28539397521.72	15855.89
28540551251.60	11959.16
28540766773.44	1685.88
28544766472.20	1522.89
28548766218.95	1528.89
28552765941.71	1519.89
28556765620.47	1528.89
28560535048.42	16014.87
28560765389.22	10197.28
28563737083.26	12161.14
28564765085.98	1740.88
28568764795.73	1514.89
28572764520.49	2737.81
28572777640.57	16002.87
28574919401.97	11949.16
28576764248.25	1698.88
28580763946.00	2466.83
28584763704.76	1558.89
28588763412.51	1518.89
28592763108.27	1545.89
28596762853.02	2783.80
28600762567.78	1517.89
28604762275.54	1517.89
28608761998.29	1522.89
28612761695.05	2855.80
28616761413.80	1554.89
28620761165.56	1519.89
28624760867.31	1540.89
28624762480.20	1867.87
28628760572.07	2749.81
28632760331.82	3163.78
28636760037.58	3037.79
28640759738.34	2612.82
28644759465.09	3183.78
28648759170.85	3170.78
28652758895.61	1517.89
28656758636.36	1535.89
28660758352.12	1503.89
28661992075.37	15967.88
28664145442.95	12151.15
28664758044.87	1729.88
28668757795.63	1518.89
28672185231.62	16020.87
28672757489.38	1764.88
28674325893.10	12011.16
28676757204.14	1693.88
28680756956.89	1508.89
28684756658.65	2714.81
28688756350.41	1547.89
28692756112.16	1538.89
28696755812.92	1536.89
28700755528.67	1521.89
28704755273.43	1515.89
28708754983.18	2334.84
28712754665.94	1553.89
28716754368.70	1536.89
28720754113.45	1559.89
28724753837.21	1529.89
28728753576.96	1516.89
28732753294.72	1514.89
28736753002.48	1526.89
28740752690.23	2720.81
28744752445.99	1537.89
28748752133.74	1542.89
28752751842.50	1553.89
28756751605.25	1678.88
28760751297.01	1524.89
28761399811.41	15994.88
28763540053.92	12171.14
28764751022.77	1706.88
28768750754.52	1515.89
28772579414.31	16006.87
28772750452.28	1650.88
28774719973.79	12138.15
28776750179.03	1807.87
28780749905.79	1543.89
28784749629.55	1544.89
28788749339.30	1530.89
28788759283.60	15846.89
28790899714.10	12146.15
28792749078.06	1603.89
28796748784.81	2670.81
28800748479.57	1535.89
28804748237.32	1522.89
28808747922.08	1538.89
28810939638.97	15927.88
28812747649.84	1770.88
28813081586.36	11982.16
28816747380.59	1564.89
28820747095.35	1522.89
28824746781.11	1529.89
28828746549.86	1528.89
28832746258.61	1516.89
28836745966.37	2393.83
28840745694.13	1544.89
28844745401.88	1543.89
28848745094.64	1544.89
28852744862.39	2672.81
28856744571.15	1526.89
28860744280.91	1534.89
28861117301.68	16014.87
28863258488.12	11966.16
28864744004.66	1708.88
28868743717.42	1516.89
28872297386.54	16013.87
28872743422.17	1749.88
28874437525.05	11978.16
28876743171.93	1703.88
28880742874.68	1532.89
28884742588.44	1521.89
28888742319.20	1536.89
28892742017.95	1527.89
28896741724.71	1526.89
28900741444.46	1524.89
28904741179.22	1527.89
28908740886.98	2715.81
28912740639.73	1530.89
28916740350.49	1538.89
28920740038.24	1540.89
28924739754.00	1535.89
28928739500.75	1558.89
28932739208.51	1524.89
28936738945.26	1529.89
28940738654.02	1541.89
28944738375.78	1530.89
28948738086.53	1525.89
28952737818.29	1522.89
28956737533.04	1529.89
28960737242.80	1527.89
28961511926.33	15901.88
28963653799.72	12212.14
28964736988.55	2995.79
28968736673.31	1555.89
28972692655.14	15986.88
28972736370.07	3733.74
28974842044.01	11959.16
28976736136.82	1727.88
28980735833.58	1522.89
28984735536.34	1527.89
28988735273.09	1536.89
28992734989.85	1521.89
28996734709.60	1515.89
29000734436.36	1527.89
29004734145.11	1527.89
29008733854.87	1530.89
29012733596.62	1536.89
29016733316.38	1526.89
29020733021.14	2753.81
29024732749.89	1532.89
29028732476.65	1509.89
29032732186.40	1526.89
29036731919.16	1525.89
29038894475.10	16008.87
29040731635.91	1688.88
29041035961.52	12109.15
29044731313.67	1583.89
29048731060.43	1530.89
29052730783.18	1525.89
29056730469.94	1533.89
29060730244.69	1524.89
29061074305.50	15903.88
29063215069.97	11954.16
29064729943.45	1708.88
29068729636.21	1531.89
29072253502.42	15845.89
29072729388.96	1767.88
29074393863.92	11971.16
29076729080.72	1783.87
29080728789.47	1528.89
29084728543.23	1537.89
29088728259.98	1519.89
29092727943.74	2334.84
29096727704.49	1548.89
29100727401.25	1544.89
29104727108.01	1541.89
29108726812.77	2911.80
29112726566.52	1529.89
29116726257.28	1528.89
29120725966.03	1531.89
29124725718.79	1542.89
29128725425.54	1523.89
29132725142.30	2718.81
29136724884.05	1534.89
29140724582.81	1541.89
29144724318.56	1533.89
29148724045.32	1520.89
29152723731.08	1532.89
29156723454.83	1529.89
29160723179.59	1544.89
29161465773.37	15968.88
29163608021.74	11988.16
29164722904.34	1699.88
29168722616.10	1532.89
29172646233.21	16009.87
29172722347.86	1757.88
29174785930.75	12127.15
29176722057.61	1611.89
29180721773.37	1518.89
29184721515.12	1516.89
29188721226.88	2972.79
29192720918.64	1527.89
29196720667.39	1522.89
29200720383.15	1524.89
29204720082.90	1524.89
29208719831.66	1519.89
29212719533.41	1522.89
29216719248.17	1519.89
29220718988.92	2343.84
29224718669.68	1550.89
29228718385.44	1538.89
29232718138.19	1528.89
29236717829.95	1529.89
29240717537.71	1538.89
29244717299.46	2678.81
29246846889.71	15827.89
29248716991.22	1791.87
29250048980.56	12098.15
29252716708.97	1595.89
29256716445.73	1565.89
29260716163.48	1525.89
29261089584.22	15956.88
29263485228.77	12087.15
29264715851.24	1732.88
29267232642.27	15803.89
29268443746.11	11893.16
29268715600.99	1614.89
29272715319.75	1689.88
29272885164.81	15816.89
29274114391.37	12178.14
29276715028.51	1628.89
29280714760.26	1528.89
29284714481.02	1522.89
29288714165.77	1539.89
29289717805.20	16006.87
29290875688.79	12110.15
29292713887.53	1693.88
29296713612.29	1544.89
29300713337.04	2876.80
29304713026.80	1529.89
29308421798.01	15961.88
29308712792.55	1661.88
29310042268.07	12177.14
29311081691.98	15990.88
29312712493.31	1802.87
29315343251.32	12106.15
29316712231.06	1706.88
29320711951.82	1517.89
29324711634.58	1536.89
29328711351.33	1547.89
29332711099.09	2782.80
29335381270.33	15804.89
29336710798.84	1808.87
29337520917.88	12175.14
29340710507.60	1548.89
29344710268.35	1527.89
29348561891.52	16000.87
29348709951.11	2488.82
29350701894.05	11973.16
29352709653.87	1689.88
29356709422.62	2678.81
29360709103.38	1557.89
29361741972.75	15957.88
29363882087.27	11950.16
29364708828.13	1703.88
29368708561.89	1541.89
29371923608.82	16030.87
29372708263.65	1806.87
29374067867.04	11899.16
29376707989.40	1601.89
29380707732.16	1526.89
29384707421.91	1530.89
29388707131.67	1534.89
29392706877.42	1546.89
29396706576.18	1536.89
29400706292.94	1534.89
29404706037.69	1527.89
29408705747.45	1515.89
29412705443.20	3178.78
29416705186.96	1530.89
29420704899.71	1523.89
29424704605.47	1546.89
29428704351.22	1524.89
29432704056.98	1520.89
29436703759.74	1534.89
29436705366.63	1745.88
29440703526.49	1579.89
29444703226.25	1525.89
29448702938.00	1525.89
29452702657.76	1535.89
29456702372.52	248789.51
29460702087.27	1698.88
29461137954.62	15983.88
29463279297.05	11963.16
29464701825.03	1697.88
29468701521.78	2723.81
29472318881.43	15935.88
29472701238.54	1744.88
29474459553.90	12127.15
29476700977.29	2647.81
29480700691.05	1552.89
29484700394.81	1528.89
29488700136.56	1651.88
29492699846.32	1511.89
29496699549.07	1531.89
29500699266.83	1517.89
29504699010.58	2919.79
29508698695.34	1535.89
29512698425.10	1518.89
29516698164.85	1518.89
29520697876.61	1522.89
29524697622.36	2974.79
29528697319.12	1521.89
29532697020.88	1538.89
29536696724.63	1543.89
29539514230.52	15782.89
29540696470.39	1833.87
29541653820.07	11981.16
29544696172.14	1551.89
29548695888.90	1526.89
29552695626.65	1544.89
29556695336.41	1534.89
29560694284.22	17581.76
29563896538.05	11941.16
29564694782.92	1711.88
29564936162.95	15980.88
29567078230.33	12104.15
29568694500.68	1694.88
29572133124.89	16012.87
29572694188.44	1651.88
29574273897.36	12138.15
29576693937.19	1705.88
29580693645.95	2743.81
29584693362.70	1551.89
29588693117.45	3543.75
29592692809.21	1515.89
29596692516.97	1522.89
29600692249.72	1535.89
29604691967.48	2490.82
29608691662.24	1574.89
29612691420.99	3118.78
29616691114.75	1586.89
29620690841.50	1530.89
29624690572.26	1547.89
29628690293.01	1536.89
29632689995.77	1519.89
29636689719.53	2932.79
29640689446.28	1517.89
29644689144.04	1523.89
29648688883.79	1537.89
29652688602.55	1522.89
29656688311.30	1524.89
29660688035.06	1529.89
29661347009.72	15985.88
29663488750.13	11945.16
29664687763.82	1698.88
29668687459.57	1514.89
29672526384.63	15822.89
29672687202.33	1734.88
29674666902.12	11964.16
29676686921.08	1692.88
29680686623.84	1527.89
29684686313.60	1534.89
29688686071.35	1548.89
29692685784.11	2736.81
29696685463.86	1533.89
29700685220.62	1534.89
29704684934.37	1523.89
29708684668.13	1537.89
29712684369.89	1540.89
29716684075.64	1542.89
29720683782.40	1533.89
29724683526.15	1532.89
29728683241.91	1515.89
29732682937.67	2319.84
29736682698.42	1544.89
29740682404.18	1530.89
29744682097.93	1545.89
29748681852.69	2706.81
29752681545.44	1531.89
29756681271.20	1664.88
29760681016.95	1504.89
29761740772.44	15984.88
29763882204.86	11957.16
29764680725.71	1710.88
29768680419.47	1523.89
29771920582.63	15860.88
29772680152.22	1779.87
29774061314.10	11947.16
29776679868.98	1621.89
29780679564.74	1543.89
29781479108.52	16090.87
29782552431.04	11984.16
29784679325.49	1584.89
29788679012.25	1529.89
29789101474.54	15945.88
29791241724.05	11962.16
29792283564.79	15973.88
29792678723.00	1740.88
29794423924.29	12185.14
29796678480.76	1695.88
29800678190.51	1525.89
29804677895.27	2700.81
29808677632.02	1545.89
29811462088.23	16004.87
29812677343.78	2398.83
29813602088.76	11932.16
29816677048.54	1589.89
29819643756.93	15965.88
29820676779.29	1662.88
29821785855.31	11981.16
29824676495.05	1686.88
29828676195.80	1521.89
29832675941.56	1532.89
29836675655.31	1529.89
29840675364.07	1547.89
29844675092.83	1536.89
29848674808.58	1522.89
29852674512.34	1533.89
29856674255.09	1539.89
29860673975.85	3446.76
29861823187.04	16015.87
29863964155.50	12118.15
29864673683.61	1674.88
29868673431.36	1524.89
29872004252.15	15837.89
29872673126.12	1661.88
29874145162.61	12119.15
29876672823.87	1713.88
29880672588.63	3075.78
29884672298.38	3054.79
29888671993.14	2993.79
29892671709.90	3039.79
29896671434.65	2543.82
29900671135.41	1540.89
29904670840.17	1548.89
29908670598.92	1525.89
29912670302.67	1528.89
29916670011.43	3128.78
29920669756.19	1525.89
29924669460.94	1512.89
29928669153.70	1529.89
29932668905.45	1529.89
29936668628.21	1525.89
29940668333.97	1525.89
29944668083.72	1524.89
29948667785.48	1525.89
29952667475.23	1534.89
29956667220.99	1524.89
29960666940.74	1515.89
29961217467.03	15920.88
29963358835.46	12010.16
29964666627.50	1716.88
29968666388.25	1531.89
29972397635.89	15830.89
29972666080.01	2316.84
29974537727.41	12153.15
29976665796.77	1609.89
29980665547.52	1523.89
29984665251.28	1521.89
29988664945.04	2294.84
29992664685.79	1563.89
29996664417.54	1528.89
30000664095.30	1551.89
30004663846.06	1532.89
30008663559.81	1532.89
30012663271.57	1524.89
30016663002.32	1529.89
30020662711.08	1537.89
30024662429.84	1517.89
30028662161.59	2724.81
30032661889.35	1527.89
30036661579.10	1529.89
30039589803.20	15957.88
30040661326.86	1816.87
30041731650.60	12166.14
30044661031.61	1674.88
30048660734.37	1519.89
30052660478.13	1545.89
30056660187.88	1502.89
30060659884.64	1508.89
30061769719.60	15900.88
30063927603.87	11977.16
30064659607.40	1697.88
30068659347.15	1525.89
30071966350.61	16051.87
30072659036.91	1766.88
30074111426.78	11945.16
30076658794.66	1726.88
30080658491.42	1539.89
30084658198.17	2769.81
30088657915.93	1522.89
30092657646.68	1728.88
30096657375.44	1538.89
30096712883.54	15861.88
30097778689.59	12147.15
30100657079.20	2362.83
30104656824.95	1515.89
30108656533.71	1517.89
30112656242.46	1523.89
30116655986.22	2301.84
30120655670.98	1576.89
30124655373.73	1542.89
30128655127.49	1551.89
30132654842.24	1523.89
30136654529.00	1538.89
30140654290.75	2789.80
30144654001.51	1521.89
30148653709.27	1528.89
30152653432.02	1543.89
30156653138.78	1543.89
30160652844.53	1551.89
30161179877.48	15913.88
30163320453.96	12007.16
30164652599.29	1604.89
30168652298.05	1525.89
30172361247.25	15995.88
30172652027.80	1662.88
30174501836.73	12122.15
30176651762.55	1701.88
30180651464.31	1535.89
30184651181.07	1515.89
30188650919.82	1521.89
30192650621.58	1541.89
30196650326.34	2720.81
30200650082.09	1524.89
30204649770.85	1532.89
30208649483.60	1522.89
30212649230.36	1517.89
30216648940.11	1521.89
30220648653.87	1515.89
30224648380.62	1536.89
30228648096.38	1513.89
30232647800.14	2776.80
30236647551.89	1522.89
30240647253.65	1516.89
30244646953.40	2301.84
30248646699.16	1548.89
30252646397.92	2723.81
30256646099.67	1537.89
30260574733.43	15868.88
30260590674.31	1960.86
30260645863.43	1839.87
30263778014.19	12190.14
30264645553.18	1632.89
30268645257.94	1531.89
30270817615.19	15847.89
30272644980.70	1814.87
30275410657.22	12093.15
30276644736.45	1726.88
30280644442.21	1526.89
30281047627.85	2676.81
30284644119.96	1593.89
30288643892.72	1521.89
30290096886.55	15961.88
30291308922.32	11859.17
30292643590.47	1730.88
30296643304.23	1520.89
30300643043.98	1512.89
30304642750.74	1512.89
30308311369.78	16054.87
30308642484.50	2683.81
30309584042.29	12122.15
30311554962.70	15813.89
30312642184.25	1768.88
30313696769.10	12169.14
30316641895.01	1586.89
30320641599.77	1545.89
30324641338.52	1532.89
30328641067.27	1510.89
30332640771.03	1515.89
30335735552.42	15942.88
30336640513.79	1764.88
30337876522.87	12013.16
30340640222.54	1671.88
30344639908.30	1549.89
30348639650.05	1530.89
30352639375.81	1531.89
30356639073.57	3533.75
30358752839.94	2351.83
30360638829.32	2679.81
30361913956.66	15943.88
30364066804.28	11918.16
30364638531.08	3459.76
30368638235.83	2779.80
30372106270.98	16019.87
30372637972.59	3469.76
30374247905.38	12125.15
30376637690.34	2844.80
30380637396.10	2757.81
30384637145.85	2763.81
30388636843.61	2777.80
30392636553.37	2739.81
30396636285.12	3042.79
30400636005.88	2740.81
30404635707.64	2720.81
30408635439.39	2238.84
30412635151.15	2690.81
30416634848.90	1544.89
30420634609.66	2839.80
30424634323.41	1525.89
30428634013.17	1537.89
30432633774.92	1520.89
30436633480.68	1535.89
30440633173.44	1516.89
30444632915.19	1535.89
30448632613.95	258199.84
30452632331.70	3677.74
30456632073.46	1526.89
30460631794.21	2566.82
30461320593.78	16017.87
30463461374.25	12030.15
30464631497.97	1706.88
30468631186.73	1544.89
30472500734.64	15826.89
30472630956.48	1749.88
30474640684.17	11944.16
30476630659.24	1804.87
30480630358.00	1531.89
30484630112.75	1533.89
30488629805.51	1679.88
30492629498.26	1532.89
30496629253.02	1547.89
30500628965.77	2588.82
30504628669.53	3246.77
30508628399.29	1540.89
30512628121.04	1542.89
30516627827.80	1527.89
30520627580.55	1518.89
30524627264.31	1536.89
30528626995.06	1521.89
30532626726.82	2777.80
30536626437.58	1534.89
30539693762.89	15941.88
30540626141.33	1767.88
30541836007.26	12116.15
30544625870.09	1679.88
30548625592.84	1522.89
30552625281.60	1527.89
30556625034.35	1529.89
30560624758.11	1510.89
30561873097.33	15974.88
30564038889.04	12110.15
30564624441.87	2271.84
30568624200.62	1519.89
30572077264.82	15978.88
30572623903.38	1747.88
30574218089.28	12130.15
30576623613.13	1706.88
30580623359.89	2893.80
30584623066.64	1524.89
30588622777.40	2717.81
30592622518.16	1517.89
30596622220.91	1523.89
30600621929.67	1509.89
30604621679.42	1507.89
30608621381.18	1539.89
30612621081.94	3016.79
30616620828.69	1543.89
30620620535.45	1521.89
30624620252.20	1512.89
30628619983.96	2276.84
30632619704.71	1550.89
30636619385.47	1529.89
30640619109.23	1543.89
30644618833.98	2712.81
30648618558.74	1518.89
30652618291.49	1534.89
30656617998.25	3150.78
30660617711.01	3010.79
30661291368.64	15818.89
30663432943.05	12168.14
30664617413.76	2261.84
30668617148.52	2881.80
30672472583.42	15972.88
30672616876.27	2230.84
30674614800.79	12117.15
30676616607.03	2063.85
30680616308.78	3397.76
30684616019.54	1539.89
30688615723.30	1534.89
30692615481.05	1527.89
30696615190.81	1530.89
30700614915.56	2721.81
30704614640.32	1528.89
30708614348.07	1517.89
30712614047.83	1527.89
30716613796.58	1521.89
30720613481.34	1526.89
30724613190.10	1542.89
30728612942.85	1543.89
30732612649.61	1544.89
30736612355.37	1555.89
30740612105.12	1523.89
30744611820.88	1517.89
30748510818.71	15889.88
30748611518.63	1761.88
30749584300.23	12127.15
30752611258.39	1552.89
30756610976.14	3121.78
30760610671.90	1540.89
30761688985.08	15885.88
30763829047.60	12137.15
30764610414.65	1710.88
30768610110.41	1541.89
30771868468.30	15856.89
30772609820.17	2662.81
30774009903.72	12175.14
30776609578.92	1801.87
30780609273.68	1548.89
30784608971.44	1534.89
30788608730.19	1524.89
30790049438.88	16034.87
30792191273.28	12152.15
30792608441.94	1594.89
30796608129.70	1541.89
30800607879.46	1543.89
30804607601.21	1535.89
30808607315.97	9309.35
30808629911.38	15912.88
30809895568.38	12135.15
30811228725.64	15877.88
30812607059.72	2695.81
30813369456.11	11907.16
30816606753.48	1554.89
30816639521.18	16074.87
30817696772.83	11985.16
30820606467.24	1654.88
30824606193.99	1523.89
30824670907.44	16070.87
30825727680.13	12099.15
30828605913.75	1644.88
30828663934.67	15977.88
30829721582.30	12108.15
30832605601.50	1622.89
30836605375.26	1538.89
30836634376.22	15973.88
30837692019.85	11962.16
30840605063.01	1609.89
30840668755.54	16055.87
30841725985.20	11958.16
30844604783.77	1615.89
30848604469.53	1522.89
30848668827.00	15981.88
30849726250.65	12066.15
30852604227.28	1596.89
30852669285.71	15978.88
30853725696.42	12117.15
30856603934.04	1583.89
30860603620.80	1523.89
30860668212.25	15906.88
30863542390.15	11997.16
30864603390.55	1623.89
30864667686.03	15860.88
30865725339.66	11969.16
30868603099.30	1612.89
30872583253.44	15868.88
30872602779.06	1592.89
30874724449.88	12188.14
30876602531.82	2016.86
30876625733.18	16018.87
30877682917.85	11943.16
30880602250.57	1588.89
30884601960.33	2536.82
30884623473.82	16144.86
30885680299.50	12257.14
30888601699.08	1643.88
30888666146.55	16094.87
30889723077.23	12053.15
30892601400.84	1599.89
30896601092.60	1550.89
30896665205.09	15898.88
30897722827.72	11959.16
30900600857.35	1600.89
30900664990.84	16090.87
30901722028.51	11978.16
30904600565.11	1598.89
30908600259.86	1523.89
30908664917.32	16053.87
30909722115.98	11989.16
30912599994.62	1606.89
30912663807.13	16004.87
30913722407.70	12003.16
30916599722.37	1597.89
30920599410.13	1530.89
30924599163.89	2731.81
30928598872.64	1537.89
30932598575.40	1532.89
30936598332.15	1516.89
30940598041.91	1530.89
30944597732.67	1525.89
30948597482.42	1527.89
30952597173.18	1534.89
30956596888.93	1534.89
30960596645.69	1526.89
30961801232.98	15922.88
30963063963.19	12104.15
30963076139.34	2044.86
30964596344.44	1623.89
30968596040.20	1532.89
30972595782.95	1692.88
30972777302.19	15985.88
30974195023.50	12020.15
30976595502.71	1713.88
30980595190.47	2780.80
30984594966.22	1534.89
30988594654.98	1524.89
30992594374.73	1528.89
30996594097.49	1538.89
31000593799.25	1539.89
31004593519.00	1520.89
31008593255.76	1533.89
31012592981.51	3512.75
31016592689.27	2660.81
31020592413.02	1545.89
31024592121.78	2671.81
31028591834.54	1569.89
31032591569.29	2707.81
31036591283.05	2716.81
31040248234.91	15954.88
31040590982.80	2350.83
31042389120.37	12133.15
31044590724.56	2341.84
31048590435.31	1536.89
31052590135.07	3101.78
31056589863.83	1528.89
31060589584.58	2666.81
31061427694.65	15980.88
31063567982.15	11941.16
31064589294.34	2328.84
31068588996.10	1531.89
31072588751.85	2804.80
31072608100.49	15968.88
31074749117.94	12182.14
31076588456.61	1720.88
31080588161.36	2660.81
31084587918.12	1529.89
31088587627.87	2635.81
31092587339.63	2970.79
31096587071.38	1528.89
31100586764.14	2692.81
31104586482.90	1532.89
31108586224.65	2646.81
31112585924.41	1545.89
31116585633.16	2647.81
31120585393.92	2921.79
31124585081.68	1547.89
31128584784.43	2656.81
31132584550.18	3457.76
31132649713.60	15828.89
31133709061.11	12002.16
31136584248.94	2080.85
31136606926.35	15805.89
31137723611.83	12075.15
31140583961.70	2992.79
31140606592.11	16075.87
31141684557.31	12145.15
31144583703.45	2940.79
31144649261.84	16054.87
31145707819.41	12005.16
31148583397.21	2312.84
31148647488.70	15990.88
31149705087.34	12167.14
31152583105.97	1653.88
